微博id,微博正文,发布时间,点赞数,转发数,评论数
N447esyFN,iOS 17 对长期可以完全获取相册的 App 增加了新的提示窗，会询问你是否继续允许这个 App 获取全部相册。  原图 ,2023-06-06 17:51,55,2,11
N4414qwbn,大家手机的电池健康度还剩多少？工作室同事 iPhone 12 Pro Max 从首发用到现在，还剩 84% 健康度。  原图 ,2023-06-06 17:36,112,6,247
N43Cb0Xgh,iOS 17 系统中，有一个对于视力很有益的新功能「屏幕距离」。开启这个功能之后，你距离屏幕太近并保持两三分钟时间，它就会弹出「屏幕视盾」，提示你距离屏幕太近了，请保持大约一臂的距离来保护视力。等你移远设备后，才给你亮起「继续」的按钮，这样才能继续正常使用设备。不按提示操作就一直有...全文 [组图共4张] 原图 ,2023-06-06 16:35,84,4,41
N43hqekwD,比亚迪的 F 品牌，还真就叫做方程豹 。方程豹汽车 官方微博已经注册好了。  原图 ,2023-06-06 15:44,48,1,14
N42C0oI42,大家觉得苹果 Apple Vision Pro 值得购买吗？#3499美元的苹果头显值得买吗##Apple Vision Pro 苹果首款头显#  你觉得 3499 美元的苹果 Apple Vision Pro 头显设备值得购买吗？  ,2023-06-06 14:02,1903,3,26
N423nDBj0,电脑也更新到macOS 14了登陆界面换了，移到屏幕下方。Siri 唤醒词暂时还不能去掉“嘿”。  [组图共4张] 原图 ,2023-06-06 12:36,43,2,29
N410f9kXr,这应该是 iPadOS 17 更新最明显的功能了吧。和iOS 16一样的锁屏壁纸，可以添加小组件。横屏竖屏排版不同。 #苹果发布会#  [组图共4张] 原图 ,2023-06-06 09:56,91,5,24
N40WTogja,这应该是iOS 17 更新最明显是功能了吧。 StandBy，待机，充电的时候横屏就会自动全屏显示时钟。三种模式，可以上下滑动切换不同内容。#苹果发布会#  [组图共4张] 原图 ,2023-06-06 09:47,245,13,129
N40dGm179,iOS 17 来了  [组图共2张] 原图 ,2023-06-06 07:56,65,1,50
N3YE0gA6c,新款 MacBook Air 15寸价格256硬盘 比 13寸贵 1500，除了尺寸还多了2核图形处理器。512 硬盘 比 13寸 贵了500块，11999元，这感觉很划算阿。 #苹果发布会#  [组图共4张] 原图 ,2023-06-06 03:55,91,10,34
N3YxOqXBe,苹果 MacBook Air 15 英寸 官方介绍视频 - 原版 #苹果发布会##新MacOS Sonoma##15寸的MacBook Air# 科技小辛的微博视频  ,2023-06-06 03:40,25,6,5
N3YtH4ogx,苹果 Apple Vision Pro 官方介绍视频 - 原版 - 9 分 21 秒#Apple Vision Pro 苹果首款头显##苹果发布会##Vision Pro 眼睛手势操作# 科技小辛的微博视频  ,2023-06-06 03:30,1807,862,242
N3YiXAa7v,Apple Vision Pro 将 3499 美元起售，折合人民币约为 24850 元，明年年初才开售。你打算买吗？#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  原图 ,2023-06-06 03:04,66,7,49
N3YimDWrr,苹果产品中的全新生物解锁方式 Optic ID，用虹膜解锁 Apple Vision Pro 。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  原图 ,2023-06-06 03:02,23,8,5
N3YfIE3A8,Apple Vision Pro 配备 M2 芯片 + 全新 R1 芯片 双芯片设计，采用了铝合金框架设计，纯织物头带，还有类似 Apple Watch 的数字表冠，内置 micro-OLED  屏幕，单眼分辨率超过 4K，两个屏幕都有 2300 万像素。还有 N 多个摄像头，眼罩内外都有摄像头。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共9张] 原图 ,2023-06-06 02:56,26,8,6
N3Ya3EHrC,有了 Apple Vision Pro，看样子往后在飞机上也能看 100 英寸巨幕 3D 电影大片了。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共2张] 原图 ,2023-06-06 02:42,18,4,11
N3Y63uc76,苹果 Vision Pro 可以不受显示器的边界限制，你可以将应用程序放在任何想要放的地方。控制它很容易，只需要用到眼睛、手势、语音，不用手柄或遥控器。看起来眼罩部分很像透明的对吧，其实是外置屏幕展示了你的眼睛，并不是真的透明。这样的设计可以减少与他人的隔阂感。#苹果发布会##WWDC2023#...全文 [组图共6张] 原图 ,2023-06-06 02:32,52,9,17
N3Y3sFVet,One more thing … 苹果全新品类头显设备，名为 Apple Vision Pro 。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共9张] 原图 ,2023-06-06 02:25,9,2,1
N3Y22Am5g,苹果现在还会关注视力健康了，通过 iPhone 和 iPad 的原深感摄像头来判断孩子们在使用设备时的距离，如果眼镜里屏幕太近，就会提示他们将设备移远一些。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共2张] 原图 ,2023-06-06 02:22,8,4,1
N3Y08u82S,现在 Apple Watch 还能可以帮助测量高尔夫挥杆或网球发球过程中的运动数据。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  原图 ,2023-06-06 02:17,3,2,3
N3XZuwc3X,现在 Apple Watch 可以连接到支持蓝牙的自行车传感器。骑自行车时还可以在 iPhone 上查看实时活动。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共8张] 原图 ,2023-06-06 02:16,12,5,4
N3XY1f0tb,watchOS 10 新表盘#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共5张] 原图 ,2023-06-06 02:12,19,3,1
N3XXodC4m,终于轮到了 watchOS 10，这次也支持放小部件了，通过数码表冠能快速切换各个小部件的卡片。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共5张] 原图 ,2023-06-06 02:10,9,2,2
N3XU0tXHK,升级 iOS 17 之后，AirPods Pro  将支持真正的自适应模式，自动识别你的周遭环境，自动切换合适的模式。当你遇到朋友时，一开始交谈，耳机中的音乐就会自动降低，通透模式被激活。当你在路上遇到很嘈杂的噪声，就会自动降噪，帮你弱化环境对音乐的影响。#苹果发布会##WWDC2023#...全文 [组图共3张] 原图 ,2023-06-06 02:02,173,15,58
N3XQU60yw,这次 macOS Sonoma 还增加了游戏模式，能让游戏拥有  CPU 和 GPU 的最高优先级，把 Xbox 和 Playstation 手柄的采样率加倍。还面向开发人员提供全新的游戏移植工具包，让游戏开发者可以更轻松地从其他平台移植他们的游戏到 macOS Sonoma 上面。这次发布会还请到了小岛秀夫，说是会把《死亡搁浅》导剪...全文 [组图共8张] 原图 ,2023-06-06 01:54,10,2,1
N3XP961Zc,新的 macOS 叫做  Sonoma，tvOS  上的屏幕保护程序将登陆 Mac，而且现在桌面上也能放新的小部件了，可以放在任何位置。当你打开应用时，就会淡化桌面小组件，让它和桌面壁纸巧妙融合。最牛的一点是，现在 macOS Sonoma  可以直接访问 iPhone 中的小部件，即使你的 Mac 里没有安装对应 App，只要两个...全文 [组图共6张] 原图 ,2023-06-06 01:50,10,2,3
N3XN84eFM,iPad OS 17  的 PDF 功能获得重大更新，能快速添加签名了，也能在 PDF 里使用自动填充功能，方便不少。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共3张] 原图 ,2023-06-06 01:45,14,3,1
N3XLSDWxC,iPad OS 17 终于把 iOS 那套锁屏小组件搬了过去，这下  iPad 锁屏也能自定义了，而且能放的小组件会更多。也有了实时活动。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共6张] 原图 ,2023-06-06 01:42,14,1,0
N3XKGqC4I,现在  Hey Siri  不复存在，往后只需要说  Siri  就行，把 Hey  砍掉了。而且还可以连续发出命令，不用再次说出  Siri 。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共2张] 原图 ,2023-06-06 01:39,14,4,9
N3XK449CC,iOS 17 更新了一个 StandBy 新功能，当  iPhone 横着放到立式 MagSafe  支架上时，会有一个全新界面，有大大的时间，还有一些提示信息，非常适合放在床头，或办公桌上。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共8张] 原图 ,2023-06-06 01:38,23,5,15
N3XIRyYKr,iOS 17 还新增了一个官方 App，叫做  Journal，可以让你快速写一篇日记，他会自动识别你最近记录的各种信息，给你提供内容填充建议。#苹果发布会##WWDC2023##库克 今年将是最精彩WWDC#  [组图共4张] 原图 ,2023-06-06 01:35,20,3,8
N3XFLde1w,NameDrop，哈哈哈哈，碰一碰交换联系方式。#苹果发布会##WWDC23##库克 今年将是最精彩WWDC#  原图 ,2023-06-06 01:27,23,2,9
N3XEQeJxc,还更新了国内用不到的功能，FaceTime 现在可以支持实时语音信箱，能在对方说话的时候实时进行语音转文字，让你知道是必须接听，还是可以忽略。#苹果发布会##WWDC23##库克 今年将是最精彩WWDC#  [组图共3张] 原图 ,2023-06-06 01:25,10,2,9
N3XCJ1OYA,好强，Mac Pro 也来了！首款搭载  Apple 芯片的 Mac Pro ，配备  8  个雷电口，6 个  PCIe 4.0  扩展槽。Mac Studio  售价 1999 美元起（M2 Max），Mac Pro 售价  6999 美元起（M2 Ultra）。#苹果发布会##WWDC23##库克 今年将是最精彩WWDC#  [组图共8张] 原图 ,2023-06-06 01:20,13,2,3
N3XBrfQx2,Mac Studio 也更新了，还迎来了 M2 Ultra  芯片，是将两颗 M2 MAX  合并而来。24 核 CPU，性能比 M1 Ultra 快 20%，64 核 GPU，GPU 性能快 30%。32 核神经引擎速度提升 40%。可支持192GB统一内存。比 M1 Ultra 高出 50%。可同时播放 22 路 8K ProRes 视频。#苹果发布会##WWDC23#...全文 [组图共4张] 原图 ,2023-06-06 01:16,14,2,3
N3XyZmOYt,MacBook Air 15 英寸，售价 1299  美元起，续航 18 小时。性能、显示分辨率、电池续航等，与主流的 15 英寸 PC 笔记本电脑相比，MacBook Air 速度快 2 倍，分辨率高 2 倍，亮度高 25%，电池续航时间长 50% 。更薄更轻，还是无风扇设计。 #苹果发布会# #WWDC23#  [组图共3张] 原图 ,2023-06-06 01:10,20,3,9
N3XxLCpnV,MacBook Air 15 英寸，可能是最薄的 15 英寸笔记本电脑。15.3 英寸显示屏，5 毫米边框，500 尼特亮度。机身厚度 11.5 毫米，重量 3.3 磅。 #苹果发布会# #WWDC23#  [组图共3张] 原图 ,2023-06-06 01:07,7,2,5
N3Xx05jiF,今年是 App Store 成立第 15 周年。这次 WWDC 首先要从  Mac 讲起，真还有 15 英寸的 MacBook Air。 #苹果发布会# #WWDC23#  [组图共3张] 原图 ,2023-06-06 01:05,4,1,0
N3XwOh8ZZ,不同浏览器看，颜色有差别，如果大家是左边这种，可以换个浏览器试试。  原图 ,2023-06-06 01:05,12,1,1
N3XvLw3G6,#WWDC23# 开始了，大家在看吗？  [组图共4张] 原图 ,2023-06-06 01:02,9,2,3
N3Xe99v9U,加班吗？来点赞集合！  原图 ,2023-06-06 00:19,54,2,8
N3Vudnjhd,苹果 Apple Store 已经成了「上新中」状态。  原图 ,2023-06-05 19:53,61,2,25
N3RZdlvSp,苹果 WWDC23 内容可能有这些：- iOS 17 + iPadOS 17 系统- macOS 14 系统- watchOS 10 系统- tvOS 17 系统- Reality Pro headset 全新头显设备- xrOS (headset OS) 系统- M2 Ultra 芯片- Mac Studio 新款 Mac 主机- 15” MacBook Air 新款笔记本电脑你最期待哪个？  原图 ,2023-06-05 10:58,69,6,36
N3Az9zFwY,618  [组图共2张] 原图 ,2023-06-03 14:38,45,0,29
N3uOK6GJL,JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-06-03 00:00,15,3,2
N3sNbmiXo,想看看多少朋友升了 Win11 。大家现在正在用的 Windows 版本是多少？  大家现在正在用的 Windows 版本是多少？  ,2023-06-02 18:50,3218,5,54
N3sdN1Tjv,阿维塔又推送OTA了，距离上次仅仅12天，这速度也太快了吧。不过更新内容不多，主要是优化系统稳定性和流畅度，属于是小版本升级。  [组图共2张] 原图 ,2023-06-02 17:23,18,0,8
N3s81ctaz,铁粉进群 TECHMAN铁粉群  ,2023-06-02 17:09,55,7,61
N3s7vfryN,#最in群主在线营业# 我的粉丝群 科技小辛金粉群 已创建！我会在此空降和你们一起玩耍，速来入群啦！  ,2023-06-02 17:07,13,0,15
N3s5Ez91B,#最in群主在线营业# 我的粉丝群 科技小辛钻粉群 已创建！我会在此空降和你们一起玩耍，速来入群啦！  ,2023-06-02 17:03,4,0,9
N3rKR5VUg,看样子 Wi-Fi 7（802.11be） 快了。估计不久以后，电商平台上的路由器都不是 AX 开头，改换 BE 开头了。期待 WiFi 7 设备早日铺开。  原图 ,2023-06-02 16:12,121,5,68
N3rzM2B9r,小米电视 大师 65 英寸 OLED，现在历史最低 ¥6999 就能买到了，不过不是自营店铺。小米电视65英寸 分区背光运动补偿 4K超高清全面屏 客厅液晶家用超薄 远程语音 智能网络wif先领🧧再下单JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。 #618万物狂欢节#  [组图共2张] 原图 ,2023-06-02 15:44,19,0,12
N3rpLg6Cy,小鹏G6 的三个颜色，喜欢哪个？橙色还挺特别的，实车比照片好看一些。白色比较稳妥，不会有大问题。银色我觉得一般般。 广州·小鹏汽车(智汇园区)  显示地图 [组图共4张] 原图 ,2023-06-02 15:20,78,3,67
N3rbhg4Zr,挺好，挺好，#抖音新规要求公益主播不能变现#。针对有些账号试图通过「助农」「助困」「助老」「助残」等理由，编造不实场景、实施虚假公益等行为，抖音今天发布了关于抖音公益内容治理的最新规范。这次将对公益类账号提出认证等要求，无资质的账号不得以任何形式募捐。另外，新规明确要求公益类账...全文 [组图共2张] 原图 ,2023-06-02 14:44,32,0,8
N3q3mCdfr,摇一摇（陀螺仪）开屏广告，是哪个脑残想出来的 ……  ,2023-06-02 11:52,276,9,96
N3pZVhEff,对了，提一嘴，百度网盘又重新上架苹果 App Store 应用商店了。大家平常都用什么网盘？  原图 ,2023-06-02 11:43,34,1,46
N3pJFqDqF,突击检查，看看大家最近手机屏幕使用时间分布如何，购物类 App 占比有没有大幅提升？欢迎大家在评论区晒出自己的屏幕使用时间截图。  [组图共2张] 原图 ,2023-06-02 11:03,29,2,23
N3lofdsfR,JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-06-02 00:00,17,2,1
N3kXFyAvF,smart精灵#3 今天也正式发布售价，有四个版本，起售价 20.99万元，顶配BRABUS版 28.99万元。Pro+版：20.99WPulse四驱版：23.99WPremium版：25.99WBRABUS性能版：28.99W （2023年限量发售1999台。）这小车也挺有意思的，造型独特，应该会有不少年轻朋友喜欢吧。  [组图共4张] 原图 ,2023-06-01 22:54,22,1,12
N3jW34w87,魏牌新摩卡DHT PHEV 正式上市只有一个配置：两驱、WLTC纯电续航175公里，售价：23.18万这个配置去年的价格是29W多，大家觉得这次诚意如何？  [组图共2张] 原图 ,2023-06-01 20:17,18,0,13
N3jNc0SKX,moto 连发两款竖折折叠屏手机，一款是价格最低的折叠屏，一款是外屏最大的竖折折叠屏。moto razr 40 Ultra骁龙 8+  芯片8+256GB 569912+512GB 6399moto razr 40骁龙 7 Gne 1 芯片8+128GB 39998+256GB 429912+256GB 4699  [组图共4张] 原图 ,2023-06-01 19:55,19,4,12
N3jwT9dbN,moto razr 40 Ultra 外屏 3.6 英寸 144Hz 刷新率，还支持外屏全功能微信。  [组图共2张] 原图 ,2023-06-01 19:15,22,1,4
N3jah2Gvq,iQOO 昨天这一波 618 开门红卖的不错，我看今天发了战报。iQOO Neo8 系列首销 30 秒销售额就破 2 亿，还拿了好几个平台的冠军。挑大促开门红的时候开始首销，这个日子选的还挺不错。iQOO Neo8用的是骁龙 8+ 芯片，Neo8 Pro 用的是天玑 9200+ 芯片，俩机子性能表现都挺强劲。iQOO Neo8 Pro 跑分135835...全文 [组图共4张] 原图 ,2023-06-01 18:20,1571,94,213
N3iJwac0l,震惊我一整年的操作 ……   原图 ,2023-06-01 17:14,200,34,40
N3iyddvt7,App Store 提示「不再提供“百度网盘”，开发人员已从  App Store 中移除此 App」。百度网盘官方微博在评论区回复网友：「已经在紧急沟通中，请耐心等待，可以先在百度 APP 小程序端使用我们的网盘」。这一波下架不影响已经下好 App 的用户使用，就是那些打算第一次下载或者打算重新下载回来百度网...全文 [组图共4张] 原图 ,2023-06-01 16:46,22,1,20
N3hxO270j,9to5Mac 基于专利信息、行业报告、网友爆料等信息，制作了苹果 Reality Pro AR/VR/MR 眼镜的设计渲染图。根据爆料信息来看，苹果这款智能眼镜产品采用 Micro OLED 屏幕，单眼屏幕尺寸为 1.4 英寸，单眼分辨率 4K，亮度超过 5000 尼特（不是入眼亮度，是 Micro OLED 面板的峰值亮度），并且没有内置电...全文 [组图共8张] 原图 ,2023-06-01 14:12,8,2,7
N3gGObXPR,发了这个垃圾短信拦截的 App 推荐后，好多朋友问有没有拦截骚扰电话的 App。其实拦截骚扰电话可以不用单独下一个 App，在三大运营商的骚扰拦截设置里就能启用部分拦截功能，感觉还挺管用的，最起码不会再有境外来电了。过年那会儿发过，今天再发一次，大家可以试着设置研究看看。  [组图共3张] 原图 ,2023-06-01 12:02,46,16,16
N3gzrDEhe,微博电商搞了一个公益活动，推出了 #一书益讲# 公益书店，说是书店售书佣金会全部都用在购买儿童读物捐助给中华儿慈会爱健康专项基金。挺好的公益项目，发个微博支持一下。#给孩子讲童话故事是否有意义#  原图 ,2023-06-01 11:43,12,1,3
N3gmlkdV0,moto razr 40 Ultra 这个外屏看着挺香  原图 ,2023-06-01 11:11,43,5,11
N3bXKljq9,JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-06-01 00:00,15,3,5
N3b0YlVpg,这个值得冲，手慢无！平常 ¥249，现在 ¥99，我感觉很值，还能接入米家，手机操控。那些杂牌也得七八十吧 …… 米家 小米空气炸锅3.5L 家用多功能无油电炸锅 低脂少油 不粘 24小时智能预约 赠烤架JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-05-31 21:35,19,2,17
N3aR6pbaJ,平常 ¥359，现在 ¥279，凑凑单还能更低。匹克态极4.0丨轻量化零感跑步鞋男秋季网面透气休闲减震运动鞋女JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-05-31 21:10,9,1,3
N3aI0Dmln,只用原装配件的朋友可以冲了，苹果原装 20W 快充头，历史最低了， ¥89 拿下Apple 20W USB-C手机充电器插头 快速充电头 手机充电器 适配器 适用iPhone13/14/15/iPad JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-05-31 20:48,11,2,6
N3aGieIqO,平常 ¥599，现在 ¥509西部数据(WD)1TB NVMe 移动固态硬盘（PSSD）My Passport随行SSD type-c接口 1050MB/s 手机JD，每天 3 次：网页链接TM，每天 1 次：网页链接蚊子腿也是肉，能省一点是一点。  原图 ,2023-05-31 20:44,7,1,3
N3azwzjjB,戴尔（DELL）27英寸 2K显示器 Nano IPS 165Hz高刷 1ms HDR400 旋转升降 电竞显示器 S2721DGF又降一百块，日常 ¥2099，现在 ¥1599，历史最低了，还能 3 期免息27 英寸、Nano IPS 面板、2K 分辨率、165Hz 刷新率、1ms 响应、98% DCI-P3 色域、HDR 400、兼容  FreeSync Premium Pro 和 G-Sync Compati...全文 原图 ,2023-05-31 20:27,8,3,4
N3ajcz0hT,上次给大家推荐的三脚架俯拍横杆，我看很多朋友都买了。那个只要一百多，就能轻松拍摄出半环绕的视频画面或者顶机位画面，还是很不错的，便宜实用。这两天继续研究，又买了一个新的三脚架，直接能把中轴横过来，算是自带了环绕拍摄横杆，用起来更方便了，但价格上要贵一截。大家可以参考一下，看看哪...全文 ,2023-05-31 19:47,15,6,8
N3ab3el1v,银河L7 正式发布了，起步 13.87W，顶配17.37W，这价格我觉得不错，你觉得呢？55km PRO：13.87万元55km AIR：14.37万元 （ Pro 比 Air 便宜，这命名是不是搞错了。115km PLUS：15.37万元115km MAX：16.37万元115km 星舰：17.37万元还有很多购车权益，具体看图吧。全系标配新一代智能电...全文 [组图共4张] 原图 ,2023-05-31 19:27,64,2,26
N3a6L4xJG,iQOO Neo8 Pro「赛点」配色 #TECHMAN图赏# iQOO Neo8 Pro 这回用的是天玑 9200 Plus + 自研芯片 V1+ 的一个组合，性能表现挺不错，V1+ 在性能和影像上都有帮助，既能给游戏插帧，又能给拍摄降噪。屏幕给到了 144Hz 1.5K 分辨率直屏，很符合 iQOO 的定位。影像方面用上了 5000W 像素索尼 IMX866V 主...全文 [组图共9张] 原图 ,2023-05-31 19:16,17,2,5
N39DQhdwa,#618万物狂欢节# 微博电商平台上线了会员车，大家可以看看。🌟   腾讯视频 年卡 + 京东 PLUS 年卡，¥145（限量补贴 3 元以后）腾讯视频VIP会员年卡赠京东PLUS会员年卡建议QQ号下单 请核对账号🌟   腾讯视频 年卡，¥130（限量补贴 3 元以后）【仅限QQ号充值】腾讯视频vip会员VIP年卡372天会员不支持电视端🌟   爱奇艺黄金会员 年卡，¥135（限量补贴 3 元以后）...全文 [组图共7张] 原图 ,2023-05-31 18:05,22,15,9
N39wNvMcn,iQOO Pad 星际灰 #TECHMAN图赏# iQOO Pad 主打亮点有 3 个，12.1 英寸 2.8K 144Hz 屏幕、天玑 9000+ 芯片、10000mAh 电池。这块儿 12.1 英寸的屏幕没有使用常见的 16:10 比例，用的是 7:5 比例，能比同尺寸的 16:10 平板显示面积大上  5.2% ，横屏竖屏用比例都感觉挺舒服。2.8K 分辨率 144Hz  无论...全文 [组图共9张] 原图 ,2023-05-31 17:48,12,2,4
N38OWbyLK,华为 Mate50 系列作为酝酿 2 年之久的华为旗舰产品，配置依旧抗打，其中昆仑玻璃、可变光圈镜头、北斗卫星消息等，都比较有竞争力。618大促期间，Mate50 Pro 最高优惠 ¥800，能 24 期免息。Mate50 和 Mate50 E 都是最高优惠 ¥600，能 12 期免息。趁着这波 618 购物季到来，这期视频来分析下 Mate50...全文 ,2023-05-31 16:00,668,123,302
N38yPF45X,vivo S17 系列正式发布了，这次发布的 S 系列共分为 S17、S17t、S17 Pro 三款。S17 用的是骁龙 778G+、S17t 用的是天玑 8050、S17 Pro 用的是天玑 8200。另外还给 S 系列配备了一块儿 6.78 英寸的 1.5K 曲面屏。S 系列的重心也一直是在人像上面，这回搞了前后都是 5000W 像素的方案，后置还有光谱传...全文 [组图共9张] 原图 ,2023-05-31 15:20,10,2,4
N383eAA29,#618万物狂欢节# 我给大家挑选了一些今晚 8 点很值得入手的产品，欢迎转发分享给朋友们。先领 🧧 再下单，能省一点儿是一点儿🐶 JD，每天 3 次：网页链接🐱 TM，每天 1 次：网页链接🌟   小米人脸识别智能门锁日常 ¥2199，今晚 ¥1579（PLUS 会员价）3D 结构光...全文 [组图共9张] 原图 ,2023-05-31 14:02,15,2,1
N370Q7FaT,推荐一下，我一直用的鼠标，罗技 MX Vertical ，我这个用 5 年多了，当时 ¥700+ 买的，现在便宜了好多，¥449 能拿下。另外还有个低一档次的新款罗技 Lift ，造型更圆润，颜色更多，¥399 能拿下。我右手有个毛病，长时间用鼠标就很累，很难受，换了这个鼠标会好一些。这种人体工学鼠标，刚开始确实...全文 [组图共3张] 原图 ,2023-05-31 11:23,22,3,10
N36VHBe47,大家一人说一款最想推荐给大家的 App，简单说说理由，帮更多人用上好 App 。我先来，推荐 iOS 端的熊猫吃短信 App，可以智能拦截垃圾短信，弥补 iOS 缺失的垃圾短信过滤拦截功能。一般熊猫吃短信 1 就够用，想有更好体验可以看看后来新出的熊猫吃短信 2 。  [组图共2张] 原图 ,2023-05-31 11:11,136,27,99
N36Q152lU,亚马逊 Kindle 再次提醒中国区电子书店将要停止运营，2023 年 6 月 30 日之后，将无法再购买新的电子书，对于已经购买过的电子书，可以在 2024 年 6 月 30 日以前下载，还能继续阅读。买过 Kindle 电子书阅读器的来举个爪，来说下谁在坚持用，谁在盖泡面。  [组图共9张] 原图 ,2023-05-31 10:57,34,8,20
N36p1oS0d,这两天深圳热的快着火了。。。。  原图 ,2023-05-31 09:50,17,2,28
N35QkxOPk,贾老板也会说 遥遥领先了FF91 已经升级到2.0了，今天发布。 科技小辛的微博视频  ,2023-05-31 08:25,205,38,104
N31sHjI75,大家现在用的是WPS还是 office 三件套？前几天一个朋友发来求助，说电脑进水无法开机，很多文档都在本地拿不出来。苹果电脑，硬盘焊在主板上那种。我说，没有登录云账号吗，应该可以自动同步的。一问才知道，用的是 office ，还没登录账号。这确实比较麻烦了，如果电脑修不好，估计资料也很难保...全文 原图 ,2023-05-30 21:16,198,7,189
N30qaBlYG,今天新一线城市研究所发布了《2023城市商业魅力排行榜》，#2023新一线城市名单官宣# ，看看你的家乡排行有没有变化。一线城市 4 个：上海、北京、广州、深圳新一线城市 15 个：成都、重庆、杭州、武汉、苏州、西安、南京、长沙、天津、郑州、东莞、青岛、昆明、宁波、合肥二线城市 30 个：佛...全文 原图 ,2023-05-30 18:37,59,13,43
N301q73eU,魅族 20 PRO「晨曦紫」全新配色 #TECHMAN图赏# 魅族 20 PRO「晨曦紫」是后来推出的一个新配色，和前面推出的灰银金三个配色一组合，还有点小说法。说是 4 个配色描绘了太阳升起的四个过程，掀开黑夜面纱的破晓灰 👉 划破晨空的曙光银 👉 紫气东来的晨曦紫 👉 明日初升的朝阳金。现在紫色配色...全文 [组图共9张] 原图 ,2023-05-30 17:36,16,2,4
N2ZQF9io6,最近大家都有啥想买的东西啊？评论区来聊聊，没准儿还能互相种草。我让运营小哥去给大家找找相应的优惠价格，帮你省点钱。  原图 ,2023-05-30 17:09,58,10,92
N2Zjavza6,好家伙，变形金刚联名的全家桶？  原图 ,2023-05-30 15:47,24,3,7
N2Z9Ybx7Q,索尼 XR-55A80J，55 英寸 4K OLED 电视，有 XR 认知芯片历史最低 ¥5599是老款，而且不是自营店，是授权店，应该是清库存了，需要注意一下5599 能买 55 英寸 OLED 电视，感觉也还行了索尼（SONY） XR-55A80EK 55英寸 超薄全面屏 AI智能摄像头 OLED液晶电视 屏幕发声 4K超高  [组图共3张] 原图 ,2023-05-30 15:24,13,3,10
N2XH2qw0X,🌟   WPS 金山软件 超级会员 4 年卡 + 赠送 28 天¥285 可以拿下（现在付定金，领取 ¥3 券）折合一年 ¥71.25，一个月 ¥5.93 ➡️   WPS超级会员4年文字翻译图片编辑PDF转PPT制作官方正版office软件先领红包再下单，多少都能优惠些🐱 TM，每天 1 次：网页链接  [组图共4张] 原图 ,2023-05-30 11:40,14,3,9
N2XsRF2yx,Redmi Note 系列的又一款新作来了。新推出的 Redmi Note 12T Pro 搭载了小米 Civi3  同款天玑 8200-Ultra 芯片，性能表现在同价位中算是蛮不错的，视频中有游戏实测数据可以参考。还有这块儿 6.6 英寸 144Hz 高刷 LCD 屏表现也很亮眼，这回 DC 调光、逐台校色、环境色温感应一个不缺，喜欢 LCD 屏和...全文 ,2023-05-30 11:05,634,26,116
N2XeUczBz,Redmi Note 12T Pro 正式亮相，大家觉得价格如何？8+128GB， 15998+256GB， 169912+256GB， 179912+512GB， 1999Redmi Note 12T Pro 5G 天玑8200-Ultra 真旗舰芯 LCD 旗舰直屏  12GB+256GB 碳纤黑 智能手  原图 ,2023-05-30 10:31,26,2,18
N2WGF8cSh,今日份 618 🧧，大家领了没？🐶 JD，每天 3 次：网页链接🐱 TM，每天 1 次：网页链接建议收藏，每天都可以点一点。  ,2023-05-30 09:06,21,4,4
N2SAP8gKQ,想成为喝酒人才吗？  原图 ,2023-05-29 22:41,50,7,15
N2R7PCdLe,[666] 联发科 MediaTek 与 英伟达 NVIDIA 宣布携手合作，将一起开发完整 AI 智能座舱方案。Dimensity Auto 汽车平台将集成 NVIDIA GPU 芯粒，充分发挥双方汽车产品组合的优势，一起为新一代智能汽车提供卓越解决方案。  [组图共3张] 原图 ,2023-05-29 18:57,20,4,5
