微博id,微博正文,发布时间,点赞数,转发数,评论数
Ni0Sfs9tm,G9 24款，两个50W风冷无线，去掉老款钢琴烤漆（[毛球]那么老车主能付费升级双风冷无线么？），新增白色内饰，其实大半年开下来，G9算是一辆被低估的好车，800V+3C电池，续航好充电快，底盘质感也不错，还有XNGP，当然这波改款成不成，还要看价格~  [组图共3张] 原图 ,2023-09-06 11:20,157,2,60
Ni0eOCqkv,[毛球]但是113版本系统更新还没收到  原图 ,2023-09-06 09:43,456,0,122
Ni0dQDkVf,[毛球]Mate60Pro更新王者120帧，终于可以测一波新版续航了。  原图 ,2023-09-06 09:41,768,4,127
NhUs9hMdl,旗舰平板哪家强？8Gen2安卓板皇 vs iPadPro 2022 大米评测的微博视频  抽奖详情  ,2023-09-05 19:00,451,583,158
NhTPtlzR9,阿维塔12，大家觉得怎么样？这套设计用在轿车上要比SUV上看着更协调。  [组图共5张] 原图 ,2023-09-05 17:24,240,2,122
NhTLBaSh6,#微博V升级# 黄V：创作者橙V：优质创作者金V：高影响力创作者以后会不会再升级搞一个 超级金V啥的？  原图 ,2023-09-05 17:15,168,4,36
NhTKolU25,【闲聊】华子Mate60Pro这波强势回归，大家觉得对于国内高端手机市场来说，哪家影响会更大些？  原图 ,2023-09-05 17:12,1209,18,330
NhTvJxyfO,#酱香拿铁一日销售542万杯# 大家都喝过瑞幸最新的酱香拿铁么？明天打算试试，据说酒味还挺浓的。。。  ,2023-09-05 16:36,383,4,94
NhTsg8U87,[我来了]各种颜色版本都陆续上架啦~小米13/13Ultra定制【面条壳】：小米13：大米定制：小米13 面条壳  超薄/肤感/精致/好用 小米13Ultra：大米定制：小米13Ultra 面条壳  超薄/肤感/精致/好用呼呼，经过3个月反复打磨，小米13系列面条壳终终终于是做出来了。设计这款壳的时候，我们的主要目标是既要又要，颜值、手感在线，同时保护性也要兼顾到一些。所以我们选择了超薄PC这个线路。原本以为6月中旬就可以上架，但实际开模，生产过程中遇到了些问题，反复调整了好多道工艺，现在终于和大家见面了！优点： 保护性：PC材质比PP硬度更高，保护性更好。超薄：实测侧边厚度约0.85mm，相较于TPU边框，PC材质边框可以做薄但不易变形。背面算上凸起纹理约1mm，这款【面条壳】13非磁吸版本重量约15g，13Ultra非磁吸版本重量约17g，配合细腻的肤感涂层，手感妥妥的，这个大家可以买来感受下。 后盖加入了面条纹理，一方面是可以有效防滑，带来更好的握持手感，另外凹凸的面条纹理，在不同光线下还能够呈现独特的明暗对比效果，提升保护壳的质感。缺点：生产过程中会一道工序进行肤感油喷涂，内部四个边角仔细看会有一个小凹点（治具固定留下），半透颜色版本这四个小点会透出来，戴上后不仔细看，其实不明显，当然介意这点的话，建议选择实色版本。沁白、纯白配色，相对容易显脏，时间长了之后也会出现局部轻微泛黄，耐脏性比较好的是沁灰、橘橙。夜紫在反光条线下容易显油污。这个大家根据自己的使用环境来选择。             [组图共12张]      原图                             ,2023-09-05 16:27,55,0,20
NhTlUuNMn,几天用下来Mate60Pro日常流畅度优化的挺好的，但目前来说拍照、游戏这两块都需要好好优化下。  原图 ,2023-09-05 16:11,1549,6,305
NhIdCByjL,干翻红米！了么？一加Ace2Pro全面评测：对比K60至尊版、Neo8Pro 大米评测的微博视频  抽奖详情  ,2023-09-04 11:51,1365,853,372
NhDbuu5Yu,#全国多地华为门店抢购Mate60# 现在手机端淘宝、京东上搜：遥遥领先，出来的就是Mate60Pro购买页面~  ,2023-09-03 23:02,1619,13,287
NhB8RhSny,一加Ace2Pro的视频来啦~  原图 ,2023-09-03 17:50,887,1,147
Nhzo7DKhY,怕不怕 大米评测的微博视频  ,2023-09-03 13:22,523,14,98
NhzmLnCGB,带娃打卡虫影神奇动物乐园（感觉小朋友胆子都比家长大） 宁波·虫影神奇动物乐园  显示地图 [组图共9张] 原图 ,2023-09-03 13:19,416,8,96
NhqRin1ig,#用iPhone5s拍照# ？？？？？？  ,2023-09-02 15:39,1426,10,143
Nhqz2owoy,①、②、③ 更喜欢哪个？（主摄自动）  [组图共6张] 原图 ,2023-09-02 14:54,412,6,221
NhqyMvw4b,①、②、③ 更喜欢哪个？（主摄自动）  [组图共9张] 原图 ,2023-09-02 14:53,155,8,95
NhqydisNY,①、②、③ 更喜欢哪个？（主摄自动）  [组图共9张] 原图 ,2023-09-02 14:52,197,5,124
NhoQYfaTU,早，今天都准备干嘛？  原图 ,2023-09-02 10:33,288,1,73
NhjwRz4F7,超预期！麒麟9000S性能测试，华为Mate60Pro快速评测 大米评测的微博视频  抽奖详情  ,2023-09-01 21:00,1900,1331,503
NhiWosNnk,8月部分新能源车销量：理想汽车：34914蔚来：19329深蓝：14736零跑：14190小鹏：13690极氪：12303哪吒：12103问界：5018岚图：4009  [组图共9张] 原图 ,2023-09-01 19:30,617,23,142
Nhho0oKIF,#手机拍照什么焦段最实用# 1X（取决于等效焦距多少，现在很多机子默认的23mm我觉得太广了，27/28mm比较适合随手拍），然后是2X，5X，10X  原图 ,2023-09-01 15:32,219,5,75
NhgN0f0FT,[送花花]今天一大波深圳的朋友过来宁波团建 @李杰灵 @詹志斌同学 @楼斌Robin @武莹Yoki  @Blood旌旗 @我是HYK @老七  原图 ,2023-09-01 14:01,1986,60,332
NhfZ94l7D,换成大米精选的无开孔零感膜，舒服了~  [组图共3张] 原图 ,2023-09-01 11:58,844,7,131
NhfL00V7n,刚A7S3补录些东西，一直提示无法识别存储卡，2张金士顿U3V90卡来回换都一样，但是这卡换到A7M3上就正常，电脑读卡器也正常读卡，所以大概率是相机问题，准备送修。看着电量只剩下7%，下意识的换了下电池试试，结果正常了。。。真就奇葩的问题，电池供电不足？  ,2023-09-01 11:23,281,3,41
NhfjsFEFx,#特斯拉Model3# Model3 焕新版主要升级点和价格：标续后驱 CLTC 606km，百公里加速6.1S，售价25.99W四驱长续航 CLTC 713km，百公里加速4.4S，售价29.59W主要升级点：15.4英寸屏幕更大，后排8英寸屏幕（调节空调、音量、放视频）后排都加屏幕了，仪表屏反而不加...前后排都有座椅加热，前排有座椅通风。去掉怀挡拨杆，整车NVH提升，隔音更好，噪音更低。新的悬架调校（更舒适的取向？原来Model3明显偏运动）             [组图共6张]      原图                             ,2023-09-01 10:16,304,8,113
Nhfi55TBb,#特斯拉Model3# Model3 焕新版开售，外观颜值来说，大家觉得比上一代更好看了么？  [组图共6张] 原图 ,2023-09-01 10:12,123,2,42
NhaQceFiY,#华为Mate60Pro+#  Mate60标准版和Mate60Pro都是毫无预兆的开售，那么Mate60Pro+有没有可能这两天官网搞突袭？  [组图共2张] 原图 ,2023-08-31 22:52,1376,12,190
Nh9xfvSbk,iQOO Z8：天玑8200，LCD，6400W+OIS主摄，5000mAh+120W，8+256GB 1599元，12+256GB 1799元，12+512GB 1999元；iQOO Z8X：骁龙6Gen1，LCD，5000W主摄，6000mAh+44W，8+12GB 1199元，8+256GB 1299元，12+256GB 1499元；  [组图共2张] 原图 ,2023-08-31 19:33,367,8,152
Nh9g62qEH,Mate60Pro更新了，优化性能和稳定性，优化相机稳定性，提升拍摄效果  原图 ,2023-08-31 18:51,1133,3,232
Nh9eT0fTr,[送花花]视频来啦~  原图 ,2023-08-31 18:48,795,5,141
Nh8lWhzpP,越用越懵逼! 么？红米K60至尊版 全面评测：对比Ace2、Neo8Pro 大米评测的微博视频  抽奖详情  ,2023-08-31 16:32,774,761,252
Nh8l6dRTN,Mate60Pro视频，今晚见~  ,2023-08-31 16:30,773,2,144
Nh84QCeeq,话说OPPO，现在大家习惯叫绿厂还是黑厂？  ,2023-08-31 15:50,1130,3,228
Nh83778Mv,华子这波是真的猛，前几天大家还激烈在讨论一加Ace2Pro和K60至尊版，Mate60系列一来，连这两台热门线上机的声音都没了，更不用说Realme的GT5、OPPO的新折叠。。。  ,2023-08-31 15:46,3676,25,398
Nh7e1l05j,华为商城目前在APP Store免费软件里排名第五，啥叫真正的国际大厂啊～ #华为商城App登顶苹果AppStore榜第一#  原图 ,2023-08-31 13:40,924,7,133
Nh6Otd6Rs,果子iPhone15发布时间是9月13日，凌晨1点。“史诗级”升级Type-C是没跑了，从海报来看，可能间接意味着新机的配色，黑蓝色和钛灰色~今年iPhone15系列大家最期待的升级点是啥？ #iPhone15系列爆料#  [组图共2张] 原图 ,2023-08-31 12:37,1427,14,208
Nh6KxvEeH,[我来了]各种颜色版本都陆续上架啦~小米13/13Ultra定制【面条壳】：小米13：大米定制：小米13 面条壳  超薄/肤感/精致/好用 小米13Ultra：大米定制：小米13Ultra 面条壳  超薄/肤感/精致/好用呼呼，经过3个月反复打磨，小米13系列面条壳终终终于是做出来了。设计这款壳的时候，我们的主要目标是既要又要，颜值、手感在线，同时保护性也要兼顾到一些。所以我们选择了超薄PC这个线路。原本以为6月中旬就可以上架，但实际开模，生产过程中遇到了些问题，反复调整了好多道工艺，现在终于和大家见面了！优点： 保护性：PC材质比PP硬度更高，保护性更好。超薄：实测侧边厚度约0.85mm，相较于TPU边框，PC材质边框可以做薄但不易变形。背面算上凸起纹理约1mm，这款【面条壳】13非磁吸版本重量约15g，13Ultra非磁吸版本重量约17g，配合细腻的肤感涂层，手感妥妥的，这个大家可以买来感受下。 后盖加入了面条纹理，一方面是可以有效防滑，带来更好的握持手感，另外凹凸的面条纹理，在不同光线下还能够呈现独特的明暗对比效果，提升保护壳的质感。缺点：生产过程中会一道工序进行肤感油喷涂，内部四个边角仔细看会有一个小凹点（治具固定留下），半透颜色版本这四个小点会透出来，戴上后不仔细看，其实不明显，当然介意这点的话，建议选择实色版本。沁白、纯白配色，相对容易显脏，时间长了之后也会出现局部轻微泛黄，耐脏性比较好的是沁灰、橘橙。夜紫在反光条线下容易显油污。这个大家根据自己的使用环境来选择。             [组图共12张]      原图                             ,2023-08-31 12:27,41,1,19
Nh6Hp6U1y,办公区楼下，同样电信5G卡，Mate60Pro能跑到530Mbps，P60Pro只能跑到117Mbps  #华为mate60#  [组图共2张] 原图 ,2023-08-31 12:20,772,8,226
Nh6s4b3GU,实测下来，Mate60Pro只要没有显示4G图标，那么当前就是5G网络状态  #华为mate60#大米评测的微博视频  ,2023-08-31 11:42,2144,60,351
Nh6eZosyf,话说Mate60系列发布会还会开么？官网直接开售后，好像到目前为止，没有其它关于发布会的预热信息来着？  ,2023-08-31 11:10,653,2,116
Nh6a0hdNg,Mate60Pro游戏性能部分目前能够横向对比参考的环节其实不多，感觉还是得等一波更新看看。比如目前原神会贴图错误，星铁星槎海中枢跑图也贴图错误，王者荣耀最高只有60帧，另外很多测试软件其实测不到麒麟9000S的那颗高频大核频率，软件能够读到的基本只有2.15GHz频率的大核。  ,2023-08-31 10:57,1961,10,418
Nh5F06KeC,今天开足马力，争取把Mate60Pro的体验视频做出来~  ,2023-08-31 09:41,2007,0,271
Nh5pPbv4P,Mate60Pro绿色甄姬实拍，大家更喜欢白色还是绿色？  #华为mate60#  [组图共8张] 原图 ,2023-08-31 09:04,823,10,297
Nh53LnE3D,早呀，Mate60Pro白色甄姬实拍，外观10分能打几分  #华为mate60#  [组图共8张] 原图 ,2023-08-31 08:09,1505,29,484
NgPt7aQJh,刷首页好像Mate60Pro线下开售就深圳有？官网抢了一台绿色，不过看实拍图，感觉还是白色好看，比较期待这次麒麟9000S的表现，坐等官网发货了~  原图 ,2023-08-29 16:28,1331,13,338
NgP4cy2f2,OPPO Find N3 Flip：12+256G 6799元，12+512G 7599元    ~感觉华子上线Mate60Pro后，今天这机子毫无热度。  原图 ,2023-08-29 15:26,1191,2,156
NgP3rz22M,OPPO Watch 4 Pro 2299，2499元，大家觉得怎么样？买不买？  原图 ,2023-08-29 15:25,844,3,164
NgOOhDB5V,话说竖折的外屏应该没多少人真正会去日常交互使用吧？更多的是看一些简单的信息预览~  [组图共2张] 原图 ,2023-08-29 14:47,290,5,61
NgOyuEzyN,今天还有其他手机发布会？？？  ,2023-08-29 14:08,1961,6,136
NgNSLzjqw,#华为Mate60#  Mate60Pro官方配置信息：麒麟9000S处理器，6.82英寸，2720*1260，1440Hz高频PWM调光，昆仑玻璃。前置3D人脸识别+屏下指纹，三颗摄像头，内存12GB，5000W主摄 F1.4-4.0可变光圈，4800W长焦（3.5X支持微距），1200W像素超广角，双频GPS，四频北斗。5000mAh电池+88W快充+50W无线。79mm宽，8.1mm厚度，225g重量，支持IP68，12+512GB 6999元；             [组图共9张]      原图                             ,2023-08-29 12:26,12017,241,847
NgNR18MkM,#华为Mate60# Mate60Pro 目前开售的总共四个颜色：黑色、绿色、白色、紫色  [组图共4张] 原图 ,2023-08-29 12:21,299,7,100
NgNP95wjy,#华为Mate60# 华为Mate60Pro官网直接开售了...外观确认是昨天曝光的样子，正面是三颗摄像头  [组图共4张] 原图 ,2023-08-29 12:17,751,19,170
NgGKy429b,大A今天这属于是高开低走了  原图 ,2023-08-28 18:16,453,3,84
NgG06sx6A,目前2500-3000档位这几款机子，大家会选哪个？iQOO Neo8Pro、K60至尊版、一加Ace2Pro、真我GT5~ 目前2500-3000档位这几款机子，大家会选哪个？  ,2023-08-28 16:22,9421,11,209
NgFZqfwDz,等等，这茶饮竟然是小米生态链的  原图 ,2023-08-28 16:20,1318,10,142
NgFYM4p8b,据说小鹏G9改款加了双风冷无线，去掉了中台部分的钢琴烤漆，新增白色内饰，确实是把G9之前内饰的一些主要槽点改了。话说老G9用户能付费+双风冷无线么？原来那个不仅充电热，而且类皮材质很容易吸灰变脏。  [组图共2张] 原图 ,2023-08-28 16:18,127,2,31
NgFD74NZC,真我 GT5 8Gen2，150W版本12+256GB 2999元，16+512GB 3299元，240W版本24+1TB 3799元，大家觉得怎么样？买不买？  [组图共3张] 原图 ,2023-08-28 15:25,1663,19,198
NgFBPzkSa,第二代骁龙8标杆产品是：？  原图 ,2023-08-28 15:22,1173,14,135
NgFzDDKho,三频GPS，四频北斗  原图 ,2023-08-28 15:16,105,2,25
NgFwVd1dh,240W+4600mAh，150W+5240mAh，那肯定选后者啊  原图 ,2023-08-28 15:10,287,3,71
NgFwCAXJy,150W+5240mAh  原图 ,2023-08-28 15:09,108,0,32
NgFvWkEce,SuperVooc S 99.5%的放电效率  [组图共2张] 原图 ,2023-08-28 15:07,70,1,23
NgFuL2L4x,对于手机游戏插帧依然无感  原图 ,2023-08-28 15:04,102,0,37
NgFrCjZyr,游戏专属内存，可以添加6款任意游戏，支持后台挂机  原图 ,2023-08-28 14:57,108,1,29
NgFr67zoi,24GB+1TB  [组图共2张] 原图 ,2023-08-28 14:55,50,1,18
NgFqxuNDa,一加说：我普及大内存真我说：我普及大内存  原图 ,2023-08-28 14:54,242,2,45
NgFpRyjvs,燃模式，连上散热背夹，CPU频率直接拉满  原图 ,2023-08-28 14:52,58,0,19
NgFoK84di,CPU 极客性能面板~开放CPU频率调整，不过参考之前的魅族18系列，应该没有开放温控限制  原图 ,2023-08-28 14:50,89,1,20
NgFo2nXMn,友商是：？  原图 ,2023-08-28 14:48,199,1,53
NgFnx6YWH,8Gen2  原图 ,2023-08-28 14:47,64,2,11
NgFmwr4VQ,超窄边框直屏，没有大塑料支架 估计iQOO下一代也要去掉塑料支架了吧~  原图 ,2023-08-28 14:44,169,0,28
NgFmcATe4,背面的灯基本还是装饰效果，日常使用实用性其实很低  原图 ,2023-08-28 14:43,81,0,22
NgFlrnBPE,4条灯带  原图 ,2023-08-28 14:41,60,1,22
NgFkD7uzw,星雾绿洲  原图 ,2023-08-28 14:39,22,0,5
NgFjryRFg,流银幻境，美不美，打几分？  原图 ,2023-08-28 14:37,81,0,41
NgFi9ubrN,不可思议的曲面？  原图 ,2023-08-28 14:33,200,1,41
NgFhmq2pB,猜一个Realme GT5的售价？  原图 ,2023-08-28 14:31,192,0,136
NgFfBlDqv,最近疯狂进货各种茶饮，平仄乌龙茶大家喝过吗？  原图 ,2023-08-28 14:27,102,0,36
NgE9RgrP2,[我来了]各种颜色版本都陆续上架啦~小米13/13Ultra定制【面条壳】：小米13：大米定制：小米13 面条壳  超薄/肤感/精致/好用 小米13Ultra：大米定制：小米13Ultra 面条壳  超薄/肤感/精致/好用呼呼，经过3个月反复打磨，小米13系列面条壳终终终于是做出来了。设计这款壳的时候，我们的主要目标是既要又要，颜值、手感在线，同时保护性也要兼顾到一些。所以我们选择了超薄PC这个线路。原本以为6月中旬就可以上架，但实际开模，生产过程中遇到了些问题，反复调整了好多道工艺，现在终于和大家见面了！优点： 保护性：PC材质比PP硬度更高，保护性更好。超薄：实测侧边厚度约0.85mm，相较于TPU边框，PC材质边框可以做薄但不易变形。背面算上凸起纹理约1mm，这款【面条壳】13非磁吸版本重量约15g，13Ultra非磁吸版本重量约17g，配合细腻的肤感涂层，手感妥妥的，这个大家可以买来感受下。 后盖加入了面条纹理，一方面是可以有效防滑，带来更好的握持手感，另外凹凸的面条纹理，在不同光线下还能够呈现独特的明暗对比效果，提升保护壳的质感。缺点：生产过程中会一道工序进行肤感油喷涂，内部四个边角仔细看会有一个小凹点（治具固定留下），半透颜色版本这四个小点会透出来，戴上后不仔细看，其实不明显，当然介意这点的话，建议选择实色版本。沁白、纯白配色，相对容易显脏，时间长了之后也会出现局部轻微泛黄，耐脏性比较好的是沁灰、橘橙。夜紫在反光条线下容易显油污。这个大家根据自己的使用环境来选择。             [组图共12张]      原图                             ,2023-08-28 11:40,50,0,33
NgDJljjAv,网传的最新华为Mate60外观，和之前爆料吻合。浅色版本下半部分有一个圆形拼接设计，星环摄像头回归，不过比Mate40Pro那会更大了，有点和今年荣耀X50的模组类似。  [组图共3张] 原图 ,2023-08-28 10:35,656,9,177
NgxIX9L2Q,K60至尊版视频发啦  原图 ,2023-08-27 19:17,913,6,232
NgwHhpqZB,最近工作室的饮料都变成东方树叶了。。。  原图 ,2023-08-27 16:41,526,3,162
Ngwt0yiNE,据说iPhone15Pro系列开始减重了14Pro 206g，15Pro 191g14Pro Max 240g，15Pro Max 221g加上15系列中框部分更加圆润，Pro Max机型的手感应该会有很大改进。  [组图共2张] 原图 ,2023-08-27 16:05,312,9,109
NguFgAKNx,[我来了]各种颜色版本都陆续上架啦~小米13/13Ultra定制【面条壳】：小米13：大米定制：小米13 面条壳  超薄/肤感/精致/好用 小米13Ultra：大米定制：小米13Ultra 面条壳  超薄/肤感/精致/好用呼呼，经过3个月反复打磨，小米13系列面条壳终终终于是做出来了。设计这款壳的时候，我们的主要目标是既要又要，颜值、手感在线，同时保护性也要兼顾到一些。所以我们选择了超薄PC这个线路。原本以为6月中旬就可以上架，但实际开模，生产过程中遇到了些问题，反复调整了好多道工艺，现在终于和大家见面了！优点： 保护性：PC材质比PP硬度更高，保护性更好。超薄：实测侧边厚度约0.85mm，相较于TPU边框，PC材质边框可以做薄但不易变形。背面算上凸起纹理约1mm，这款【面条壳】13非磁吸版本重量约15g，13Ultra非磁吸版本重量约17g，配合细腻的肤感涂层，手感妥妥的，这个大家可以买来感受下。 后盖加入了面条纹理，一方面是可以有效防滑，带来更好的握持手感，另外凹凸的面条纹理，在不同光线下还能够呈现独特的明暗对比效果，提升保护壳的质感。缺点：生产过程中会一道工序进行肤感油喷涂，内部四个边角仔细看会有一个小凹点（治具固定留下），半透颜色版本这四个小点会透出来，戴上后不仔细看，其实不明显，当然介意这点的话，建议选择实色版本。沁白、纯白配色，相对容易显脏，时间长了之后也会出现局部轻微泛黄，耐脏性比较好的是沁灰、橘橙。夜紫在反光条线下容易显油污。这个大家根据自己的使用环境来选择。             [组图共12张]      原图                             ,2023-08-27 11:30,44,0,27
Ngmhv545P,翻译翻译，什么叫商务水桶机？ThinkBook14+ 2023 锐龙版 体验&拆解 大米评测的微博视频  ,2023-08-26 14:10,461,863,217
NgkDBl6qU,【闲聊】中端机 30W无线充电  vs IP68 vs 大尺寸马达 三选一的话你会选哪个？ 中端机 30W无线充电  vs IP68 vs 大尺寸马达 三选一的话你会选哪个？  ,2023-08-26 09:59,11057,9,251
NgkC0tqno,周六早呀，今天都准备干嘛？  ,2023-08-26 09:55,234,0,77
NgdUw5emw,轻启动公众号发文，表示也中招了，后续新版本将会移除“自动跳过”相关功能。  [组图共2张] 原图 ,2023-08-25 16:51,1307,28,213
NgbOB54NW,#iPhone15Pro新增灰色# 每年iPhone Pro系列都是一个新配色+3个基础色，iPhone13Pro系列是远峰蓝，iPhone14Pro系列是黑紫，iPhone15Pro系列爆料消息是钛灰色。当然如果不追新，不知道怎么选，选iPhone的银色肯定不会出错~  原图 ,2023-08-25 11:31,554,24,89
NgbKfv7RO,40款旗舰大比拼：谁是续航王中王？为什么有些手机续航尿崩 大米评测的微博视频  抽奖详情  ,2023-08-25 11:20,642,839,254
Ng4r6s2Ms,【闲聊】大家目前对手机拍照的需求是怎么样的？ 对手机拍照的需求是怎么样的？  ,2023-08-24 16:44,9779,14,180
Ng4pEB5BW,#多平台食用盐显示缺货#  啊？抢盐真的没必要，国内产盐大多是井矿盐。  ,2023-08-24 16:40,1618,9,176
Ng4oJ06eX,#日本核污染水排海正式开始# 日本排的不是核废水，是核污水！这特么就是断子绝孙行为。  ,2023-08-24 16:38,2378,15,280
Ng3IGrMOu,真我GT5 官方渲染图，满分10分，你会给几分？设计上来说其实和GT Neo5比较接近，后面依然有一个灯带装饰，但这次摄像头一整块黑色延展到了左右边框区域。屏幕塑料支架应该也去掉了吧？毕竟这是中端机大趋势。  [组图共3张] 原图 ,2023-08-24 14:54,551,1,186
Ng2RWwPYE,#日本核污染水排海正式开始#   原图 ,2023-08-24 12:44,1467,11,274
Ng2LACf89,[我来了]各种颜色版本都陆续上架啦~小米13/13Ultra定制【面条壳】：小米13：大米定制：小米13 面条壳  超薄/肤感/精致/好用 小米13Ultra：大米定制：小米13Ultra 面条壳  超薄/肤感/精致/好用呼呼，经过3个月反复打磨，小米13系列面条壳终终终于是做出来了。设计这款壳的时候，我们的主要目标是既要又要，颜值、手感在线，同时保护性也要兼顾到一些。所以我们选择了超薄PC这个线路。原本以为6月中旬就可以上架，但实际开模，生产过程中遇到了些问题，反复调整了好多道工艺，现在终于和大家见面了！优点： 保护性：PC材质比PP硬度更高，保护性更好。超薄：实测侧边厚度约0.85mm，相较于TPU边框，PC材质边框可以做薄但不易变形。背面算上凸起纹理约1mm，这款【面条壳】13非磁吸版本重量约15g，13Ultra非磁吸版本重量约17g，配合细腻的肤感涂层，手感妥妥的，这个大家可以买来感受下。 后盖加入了面条纹理，一方面是可以有效防滑，带来更好的握持手感，另外凹凸的面条纹理，在不同光线下还能够呈现独特的明暗对比效果，提升保护壳的质感。缺点：生产过程中会一道工序进行肤感油喷涂，内部四个边角仔细看会有一个小凹点（治具固定留下），半透颜色版本这四个小点会透出来，戴上后不仔细看，其实不明显，当然介意这点的话，建议选择实色版本。沁白、纯白配色，相对容易显脏，时间长了之后也会出现局部轻微泛黄，耐脏性比较好的是沁灰、橘橙。夜紫在反光条线下容易显油污。这个大家根据自己的使用环境来选择。             [组图共12张]      原图                             ,2023-08-24 12:29,50,1,35
Ng2KR9ecp,网传的iPhoen15系列原装C-C数据线，编织网材质，数据线颜色和机身颜色匹配。另外就是最近新闻经常看到说iPhone上C口会进行加密，用常规C口线无法传输数据，满功率充电巴拉巴拉。但按照iPadPro的情况来看，可能性很低啊，毕竟这么多年iPadPro 用普通C-C数据线都正常~  [组图共4张] 原图 ,2023-08-24 12:27,206,1,83
Ng2Geh7sU,一加Ace2Pro 24GB版本已售超过6W台，话说现阶段买新机你会优先考虑24GB版本还是16GB版本？  原图 ,2023-08-24 12:16,860,2,270
Ng1Rx8eXy,#李跳跳# 发文表示无限期停止更新公告，因为收到了某软件厂商的律师函。律师函中这段就很魔幻的：最终造成消费者福祉的减损...看广告叫福祉是吧？为啥就没人好好管管各种APP上乱七八糟一堆广告呢？有些应用的开屏广告或者内置跳屏广告就离谱，迷惑性的XX按钮，一不小心碰到就直接跳转，或者有时候压根一眼就找不到关闭按钮的。             [组图共4张]      原图                             ,2023-08-24 10:11,7208,423,1003
NfWE3rHqM,#东方树叶 三得利# 人到中年确实更喜欢喝无糖的茶饮，最近喝东方树叶多一些，希望两家卷一卷，把价格打下来~  原图 ,2023-08-23 20:54,1322,10,203
NfUZVitPQ,【闲聊】假如让你回到10年前，你会考虑做哪些投资？或者创业项目？  ,2023-08-23 16:42,944,4,245
NfTJ22Waz,#iPhone15Pro被曝的21项变化# 主要提升还是L口换C口，USB2.0换USB3.0，A16换A17，ProMax版本支持潜望长焦，快充功率最高提升到35W，屏幕边框更窄，直角边框打磨更圆润了。  [组图共2张] 原图 ,2023-08-23 13:28,1582,35,289
NfTfFwdZr,官网买的一加Ace2Pro到了，外观满分10分，你会给几分？  [组图共6张] 原图 ,2023-08-23 12:15,2019,25,590
NfS1KENga,京东Plus会员现在变成无限免邮了，原来的10倍返京豆，变成最高3%购物返利。  原图 ,2023-08-23 09:08,916,16,316
NfLIAqVq3,一加Ace2Pro：4年3次安卓大版本升级K60至尊版：5年4次安卓大版本升级  [组图共2张] 原图 ,2023-08-22 17:05,2042,22,480
NfLHs8wNQ,小米的ICP备案域名：miOS.cn ，看来是要为小米汽车做准备？  原图 ,2023-08-22 17:02,812,4,120
NfLCaDzzW,手机现在都开始用上24GB内存了，那么问题来了：大家台式机、笔记本上的内存现在多大？我是32GB DDR5 7000MHz 大家台式机、笔记本上的内存现在多大？  ,2023-08-22 16:49,6914,11,214
NfKPy4kyU,#iPhone15ProMax或改名Ultra# 反正今年还是4款，感觉改不改名意义不大，目前手机壳厂给到的手机壳样品来看，确实更加圆润了，Max版本的割手问题会有所缓解。当然今年Pro和ProMax可能会摄像头会做差异化区分，超大杯上潜望长焦，Pro还是直筒长焦，标准版和Plus没有长焦，都用主摄4800W像素的2X裁切~  原图 ,2023-08-22 14:49,361,1,114
NfKIT1Nvz,8月14-8月20日，理想的新能源汽车销量周榜又来了~新势力品牌：①理想，0.8W②蔚来，0.41W③深蓝，0.33W④小鹏，0.32W⑤零跑，0.29W⑥腾势，0.24W⑦哪吒，0.20W⑧极氪，0.15W⑨问界，0.07W⑩魏牌，0.07W中国市场新能源品牌销量：①比亚迪，4.83W②特斯拉，1.39W③埃安，1.04W④理想，0.80W⑤五菱，0.71W⑥长安，0.53W⑦蔚来，0.41W⑧大众，0.33W⑨深蓝，0.33W⑩小鹏，0.32W             [组图共3张]      原图                             ,2023-08-22 14:33,481,3,96
NfKaV4zRP,【闲聊】今年手机存储白菜价，512GB和1TB全面普及，那么256GB存储容量版本，对你来说还够用吗？  原图 ,2023-08-22 13:09,431,9,255
NfK889rFj,真我GT5 首发极客性能面板，可以自定义处理器运行频率，我记得这个之前魅族18系列上好像也有，类似于Root之后装Scene的效果，不过手机厂商默认集成的这个大概率是改不了温控的，该降频还是会降频。  原图 ,2023-08-22 13:02,335,5,62
