微博id,微博正文,发布时间,点赞数,转发数,评论数
NhQvaFhu4,我蓝接下来新品节奏暂定是Origin OS4→vivo X100/X100 Pro→iQOO12/12 Pro→vivo X100 Pro+/vivo X Fold3，11月初开始放大招，遇水则发  ,2023-09-05 08:56,5751,65,1341
NhKzbvAed,HONOR V Purse真机实拍，极致轻薄在折叠屏领域还是挺诱人的，外折少块屏直接杀进9mm，荣耀还是有点东西，不过性能和快充比较一般，9月1X号发布  [组图共3张] 原图 ,2023-09-04 17:49,3235,31,477
NhJxZxCue,阿粮的旗舰新手表进度也OK，这样看年底的新品也不少，小米14系列+Redmi K70系列组合拳是常规操作，其它重量级产品会不会逐步亮相呢，开始做梦  ,2023-09-04 15:14,8080,48,1395
NhJ0qmrud,都关注旗舰机去了，最近这三款热门中端机不香吗  [组图共2张] 原图 ,2023-09-04 13:51,6286,46,1242
NhIpawUiC,早  ,2023-09-04 12:19,3938,22,680
NhHVStupw,Mate60系列和晚点的旗舰平板工程机都是麒麟+SM8425L双方案，但目前看来华为似乎是All in Kirin，中杯都标配集成5G基带的麒麟9000S，明年中端更有看头了  ,2023-09-04 11:07,14732,88,1933
NhHz6lgUq,"6.74""±1.5K高频调光单孔微弧柔性屏，3.2GHz骁龙8G2+100W+5500mAh±，50Mp IMX890+8Mp OV08D10+32Mp IMX709，工程机质感再越级  ",2023-09-04 10:11,3989,22,728
NhH7haQFU,Manet SM8650 NPI-50Mp Main+3.2X Tele~  ,2023-09-04 09:02,3656,13,547
NhrOqfxf8,今日份尬聊，这两个配置选型你们喜欢哪个？ 极限二选一  ,2023-09-02 18:05,84174,40,1194
NhqdY4FAE,小米本身属于比较适合自研芯片的品牌，有足够多终端产品线和生态链产品去均摊成本，比如最近的折叠屏、直板机和平板等设备都上了澎湃小芯片。包括接下来汽车落地以后，一些车规芯片也是互通的。所以会不会做好小芯片，服务大芯片呢？  ,2023-09-02 14:02,40349,137,4045
Nhphunh2M,大家伙儿都挺激进的，骁龙8G2在明年的中端市场遍地开花，1.5K 3840Hz PWM护眼曲屏、2K极窄直屏、32Mp中长焦、金属中框、5500mAh、100W……  ,2023-09-02 11:38,9514,72,1431
NhoVflOU9,白天样张顺序:华为Mate60 Pro、小米13 Ultra、OPPO Find X6 Pro、vivo X90 Pro+、荣耀Magic5至臻版  [组图共15张] 原图 ,2023-09-02 10:43,7396,63,1641
NhoIwyYND,夜景样张顺序:华为Mate60 Pro、小米13 Ultra、OPPO Find X6 Pro、vivo X90 Pro+、荣耀Magic5至臻版  [组图共15张] 原图 ,2023-09-02 10:12,6453,66,1488
Nhj0cAQlF,华为Mate60 Pro影像部分的测试对手已就位  原图 ,2023-09-01 19:39,8059,50,1337
NhhRCik6M,荣耀外折叠屏V Purse，机身厚度干进了9mm，定位偏女性市场对标竞品竖向小折叠，这设计怎么样？  原图 ,2023-09-01 16:45,4519,28,627
NhhmCng05,各家应对华子的硬件向大招有2亿像素潜望超长焦、一英寸增强版光学新模组、硅碳负极电池、1.xmm极致窄边超高频柔性屏等等，软件系统向也有一些应对策略  ,2023-09-01 15:29,9627,39,1476
NhgH218j9,"2亿像素潜望镜的CIS型号还没摸到，但此前三星有出样可用于长焦的S5KHP5，尺寸大概是1/1.5""，有一堆新技术落地，混合光变实力确实遥遥领先  ",2023-09-01 13:46,2805,18,389
Nhg8hvCxd,粮厂迭代系列的主基调就是普及3.2X直立长焦，13U没有长焦微距已经被狠狠吐槽，希望下一代不要犯错哦  ,2023-09-01 12:21,4985,30,659
NhfDm635L,真我GT5这次系统适配做得不错，骁龙8Gen2+X7除了游戏超分超帧， 腾讯、爱奇艺、b站、优酷几大主流视频平台也支持MEMC插帧，视频感官流畅度确实有提升，真真做机还是挺有态度的[春游家族]  [组图共2张] 原图 ,2023-09-01 11:05,3145,31,488
NhfisoaLF,维信诺的1.5K高分极窄四曲屏，0.8mm BM黑边加上缓冲层和中框应该可以做到1.5mm，3840Hz PWM超高频+类DC调光+LTPO。希望我耀新旗舰能安排上，还有2亿大底潜望长焦都上吧，全给我放大招  原图 ,2023-09-01 10:13,4841,31,623
NheNRjyyx,红米中端走量新机又备案一个新版本，全都是1.5K OLED高频调光护眼屏+2亿像素大底主摄+5000mAh±大电池，屏幕技术还有下放普及，这些规格在千元机卷起来，明年Turbo就更有意思了  原图 ,2023-09-01 08:58,4232,31,724
NhaZFx3Sn,早就说过货源充足全面回归啦，这次除了已经公开的Mate60 BRA-AL00，Mate60 Pro ALN-AL00/AL80，备案型号还有未上架的ALN-AL10/AL20，Mate X3也有新型号ALT-AL10，DDDD  ,2023-08-31 23:16,14034,96,2356
NhaHo51EF,华为Mate60 Pro随便跑了几个游戏，麒麟9000S在中低负载下的表现还是挺不错的，性能检测工具没适配，数据读取有误差，等下个版本更新复测  ,2023-08-31 22:31,7737,46,1093
Nh9y91VYB,iQOO Z8/Z8X，这价格你们觉得怎么样？  [组图共6张] 原图 ,2023-08-31 19:35,3671,38,967
Nh7OWg8Jr,真我GT5这次高帧游戏适配做得挺不错，LOL手游独占144超高帧，王者支持极致+120帧，吃鸡首批支持高清+90帧，另外还有110款主流游戏超帧超分双开，几乎是你能想到的游戏都有，游戏党可冲，直屏打游戏也很舒服  [组图共2张] 原图 ,2023-08-31 15:11,2819,16,444
Nh7f3uswp,早  ,2023-08-31 13:43,4082,25,581
Nh6wotkhc,华为Mate60 Pro·雅丹黑，随手拍感受一下:  [组图共6张] 原图 ,2023-08-31 11:53,6093,86,1133
Nh6aXzaXC,"麒麟9000S根据不同的曝光工艺，会有""同宗同源""但不同性能不同命名的芯片，提供给其它设备使用  ",2023-08-31 11:00,21160,102,1964
Nh5Pv77qi,大杯机身上印了Vario-Apo-Sonnar，64Mp OV64B* 100mm f/2.5大光圈暗光长焦微距，主摄不缩水，超广角方案微调整，这次三主摄方案还挺能打的  ,2023-08-31 10:07,3698,26,748
Nh5oK97c8,自研系统、自研车、自研芯片，今明两年会全部亮相～  ,2023-08-31 09:01,28990,314,3869
Nh09dup0b,加加真真都在做高亮度类DC调光，调研方向正确  ,2023-08-30 19:39,5908,35,843
NgZhP07Fi,手机圈终于又热闹起来了，希望华为这波可以带动大盘起飞，接下来除了时间点极为接近的iPhone 15系列，荣耀和OPPO的折叠屏也要相继登场。年底各家上线骁龙8G3和天玑9300新机，基本上都憋了大招，强大的对手确实可以促进行业的飞速发展[春游家族]  ,2023-08-30 17:28,13381,68,2082
NgYU1of88,华子这次麒麟5G芯片量很大很大，普通用户用不着加钱买Mate60，9月产能爬坡期上去了就放开卖。而且现在前期放货已经是很多同价位旗舰生命周期规划总数，看下单的芯片数量不一定消耗完，其它品等着吧。  ,2023-08-30 16:29,23352,172,3830
NgYjX8s4d,32Mp IMX709这颗2X人像镜头调得不错，明年Ace也能用上，骁龙8G2 ISP也够用，希望不要阉割算法，中端机是时候来一波影像小越级了  原图 ,2023-08-30 15:00,2687,22,394
NgXRZEaIw,骁龙8G3新机都有计划提前发布，或许明年Q1就能看到OVMH四家影像旗舰的大混战，非常激烈  ,2023-08-30 13:51,8352,34,1221
NgX08EZMD,早  ,2023-08-30 11:38,4598,19,858
NgWCK2Cdf,华为Mate60，12GB+512GB定价5999:  [组图共5张] 原图 ,2023-08-30 10:41,12764,148,2580
NgW9nuOyQ,加加12和加加Ace3摸了一下，前者准旗舰级别不说了，样机很初期，相机都打不开，潜望三摄都试不了。Ace3纸面参数看起来相较于Ace2 Pro有升有降，其实是更强，还有些旗舰级参数下放  ,2023-08-30 09:28,4250,21,702
NgVRTDXGr,华为Mate60只是一个开始，麒麟9旗舰平板√  ,2023-08-30 08:45,16971,124,2326
NgSFdsjLw,iPhone 15系列发布会定档北京时间9月13日凌晨1点，到时候看看去年9月的猜测能不能奶上，9月机圈的热度注定属于华子和果子  原图 ,2023-08-30 00:36,8535,72,1213
NgRk6rCgA,明年战场更激烈，不止一家自研系统+自研芯片  ,2023-08-29 21:11,22837,185,3034
NgQHijuUl,华为Mate60标准版参数，2.5D直屏:  [组图共2张] 原图 ,2023-08-29 19:36,14649,103,1606
NgPNO82D7,这个接近直屏的2.7D微曲屏，某不可说骁龙8G3大杯新旗舰也会用，那么大概率就是图二的状态(R角再调整一下，中框换成直角  原图 ,2023-08-29 17:19,6296,58,739
NgP34iWLO,Find N3 Flip，这价格怎么样？  原图 ,2023-08-29 15:24,15709,43,1467
NgOwejcEX,华为Mate60系列的麒麟芯片基本确定了，第三方软件识别是1+3+4，识别码Cortex-A78(AE？)+？+A510+Maleoon 910 GPU，参数存疑。反正开始设计性能属于次旗舰，命名是很旗舰的麒麟9。另外，线下渠道说开售时间是9.10，正面硬刚苹果！  [组图共2张] 原图 ,2023-08-29 14:03,27713,317,3201
NgOjA44fk,"华为Mate60 Pro，处理器分析与猜想:Mate60 Pro基带版本:21C50B717S000C000/21C50B717S000C000，和麒麟芯片的命名规则一致。下面是参考数据:●Mate50 骁龙8+基带版本:27970/27970●Mate40 麒麟9000基带版本:21C20B687S000C000,21C20B687S000C000●Mate30 麒麟990基带版本:21C9383875000C000/21C9...全文 ",2023-08-29 13:32,28908,1779,3181
NgNRFjTWa,"华为Mate60 Pro详细参数:6.82""2720*1260p OLED 1440Hz PWM，前置13Mp+3D人脸识别，后置50Mp OIS f/1.4-f/4.0可变光圈主摄+12Mp超广角+48Mp OIS f/3.0 90mm长焦微距，5000mAh+88W+50W，USB 3.1+IP68，支持卫星通话，第二代昆仑玻璃，163.65*79*8.1mm，225g  ",2023-08-29 12:23,12259,94,2076
NgNNwe9Wc,华为Mate60 Pro，官方渲染图:  [组图共4张] 原图 ,2023-08-29 12:13,6793,114,1371
NgNyci9wL,裤裤的潜望镜方案也有测试OV64B 64Mp，如果大杯能搞个OV50H+OV64B+V3，那就好了(开始做梦  ,2023-08-29 11:35,2324,12,416
NgMZAsuan,阿粮迭代系列看到几个新电池和快充方案，单芯多极耳电池容量有4600mAh±、4860mAh±、5000mAh±，快充方案有90W/120W+50W~  ,2023-08-29 10:10,4818,27,884
NgMy8jQiX,IMX989 OIS f/1.75大光圈 新一代G+P玻塑混合镜头+蔡司T*光学镀膜，如此豪华主摄大杯超大杯都有我说的是已经发布的X90 Pro和X90 Pro+  ,2023-08-29 09:02,4120,25,654
NgHaq10hX,努比亚一英寸工程机，首个IMX989 35mm，听闻内部在优化体积后有落地计划，不过会晚一点  原图 ,2023-08-28 19:20,6206,94,942
NgGzLn4av,真我GT5 3万台尝鲜购已售罄，这个数据挺不错，有破记录。另外realme这次起步价卡2999，更多是为了稳住旗舰定位。另外，收到一些消息跟我推测的一致，这次售罄的里面出货大头24GB顶配版，占比到了一半。果然，3799元定价还是很有竞争力的。总的来说，这个定价策略更利于品牌的良性发展，也方便后续推更...全文 原图 ,2023-08-28 17:50,4643,25,718
NgFX12cFO,真我GT5：●优势手感真™好，一整块热锻玻璃工艺的触感很像Unibody，目前我摸过手感最好的中端机，没有之一。屏幕没有塑料支架，边框控制比较好，弧形中框衔接做工不错，虽然是塑料材质。240W属于闪充天花板，不过个人更推荐150W+5240mAh，大电池更有安全感。性能释放没啥问题，系统也做了很多轻...全文 [组图共9张] 原图 ,2023-08-28 16:14,4444,36,681
NgFCCCrgM,真我GT5，这定价你们觉得怎么样？  原图 ,2023-08-28 15:24,7321,51,1270
NgEoxnj25,一加Ace2 Pro·原神派蒙定制版，感觉如何？  [组图共6张] 原图 ,2023-08-28 12:16,3191,28,460
NgE0X8Sp8,"真我GT5详细参数，猜猜起步价吧:6.74""1.5K+144Hz+2160Hz PWM超窄直屏，16Mp,50Mp IMX890 OIS+8Mp+2Mp，3.2GHz骁龙8G2+X7独显芯片+24GB+1TB, 240W+4600mAh/150W+5240mAh,无屏幕塑料支架+塑料中框+玻璃机身，红外遥控+X轴马达，8.9mm/205g......  [组图共2张] 原图 ",2023-08-28 11:18,2169,21,724
NgDHP2Csb,早  ,2023-08-28 10:31,2634,12,579
NgDgbcpzy,镜头排列     OO       O     O  ,2023-08-28 09:23,3348,26,601
NgCSDaR8a,华为Mate60系列哑机泄露了，真就长这样，Deco中间竟然就只是XMAGE和镜头信息，镜头凸起不严重，有淡紫色拼接、黑白拼接、纯黑色拼接。官方预热节奏要开始了，9月正面硬刚苹果……  原图 ,2023-08-28 08:25,11659,108,2264
NgvDUp4S0,真我GT5的8gen2+24gb+240w配置硬件已经很顶了，旗舰定位待遇就是好，系统这次也提供4年3次大版本更新维护，还有自定义高刷、全应用分身、应用内通话录音等诸多新功能，属实高人一等了。这次软硬全能，性能党、直屏党、游戏党冲吧  ,2023-08-27 14:00,5191,36,1035
Ngp3AAV1a,"今日份尬聊，这两个长焦规格你们怎么选？A，1/1.5""大底潜望镜 3X光学变焦B，1/2""中底潜望镜 5X光学变焦  ",2023-08-26 21:14,4202,33,1157
Ngn4A5TUA,真我Buds Air5参数汇总：50dB主动降噪+4000Hz超宽频降噪+六麦AI通话降噪，12.4mm超大镀钛动圈，4.4g轻巧设计，45ms游戏低延迟+蓝牙5.3，38小时长续航。主打降噪越级，外观比较简约耐看，大家可以蹲一波真香价  原图 ,2023-08-26 16:11,2025,24,329
NglWEup98,接下来直屏和曲屏在安卓旗舰机阵列要分庭抗礼了，传闻三星S24系列全直，某不可说大厂把曲做得像直，菊厂新旗舰也主推直，直屏爱好者选择多起来了  ,2023-08-26 13:18,6443,71,1179
Ngl0nmJrK,红红那个机子选型就是对标耀耀X50，1.5K屏幕方案略好，120W闪充更好，2亿主摄影像方案更好，电池容量不如耀耀，都是低功耗够用的平台，看定价怎么样了  ,2023-08-26 10:55,3765,26,680
NgejDBiJS,1.5K的1.5K 2K的2K  原图 ,2023-08-25 17:53,3209,22,476
NgdFL7Xt0,骁龙8 Gen3普通版来了，1*3.19GHz X4+5*2.96GHz A720+2*2.27GHz A520，Adreno 750 GPU。这个跑分比较早期，量产机GB5 1.7K/6.6K±，机型是红魔9。年底会有一大波新机登场，打起来打起来！  原图 ,2023-08-25 16:15,4459,43,796
Ngdcemnpy,"红米两款懂自懂的走量中端新机上线工信部：6.67""2712×1220p 1.5K OLED，2.8GHz/2.4GHz双版本处理器，前置16Mp，后置200Mp+8Mp+2Mp，双版本额定容量分别4880mAh/5020mAh，三维分别161.43*74.2*9.0mm/7.98mm，203.96g/187g  [组图共2张] 原图 ",2023-08-25 15:02,3187,22,558
Ngcuk5VB7,子系旗舰金属中框和中长焦都回归了~  ,2023-08-25 13:14,5372,18,835
NgbTt1muU,线稿被按住了，我只能说真机看起来还不错，中杯和大杯镜头的凸起控制很好，超大杯相对比较激凸，AG玻璃机身配色不错，整体看起来比较符合大众化审美了  ,2023-08-25 11:43,3334,23,613
NgbvjqQtu,真我GT5 1.5K+144Hz柔性直屏，干掉了塑料支架，屏幕上视觉观感和加加那款差不多。除了自定义高刷，这次系统还新增了色温球调节，色彩调节更精准，又是ColorOS没有的独占功能  [组图共3张] 原图 ,2023-08-25 10:43,3343,32,598
Ngbk7BPY6,再来说一下快充的标配方案，目前看到的工程机方案是阿粮90W有线充+50W无线充，阿蓝100W/120W有线充，欧加系100W有线充+50W无线充。  ,2023-08-25 10:16,3556,21,645
NgaQwncLq,一口气说完，X7、X100、14、12、GT5 Pro这几个4K价位段迭代新机的长焦标配焦距都是3.X± 50Mp/64Mp  ,2023-08-25 09:03,3955,37,852
Ng5Bx3MbY,1.5K+骁龙8G2的商务风竖向小折叠，想要吗  ,2023-08-24 19:42,3571,24,615
Ng4iJ0QFA,"骁龙8G3中杯的影像还是挺能打的，50Mp 1/1.28""超大底新主摄，光学镀膜和镜头都换新，50Mp 3.2X直立长焦上了新架构新算法，打磨得炉火纯青~  ",2023-08-24 16:23,4296,43,1094
Ng3nXDIsO,真我GT5外观出来了，横向超大三摄矩阵模组+觉醒光环RGB灯带，一如既往地高辨识度设计。realme和比亚迪联合首发的奇迹玻璃后盖是最大亮点，行业最大面积的热锻曲面工艺，手感有点类似Unibody，非常顺滑细腻，是我目前摸过手感最好的性能机，没有之一  原图 ,2023-08-24 14:03,2907,16,653
Ng38SqZTN,早  ,2023-08-24 13:26,4861,23,514
Ng2wbCE82,iQOO Z8，千元高性能LCD，这个外观可还行？  原图 ,2023-08-24 11:51,3510,30,933
Ng1SYE3hx,早  ,2023-08-24 10:14,1634,11,457
Ng1mIoAmK,OPPO Find N3 Flip，天玑9200竖向小折叠，主要升级哈苏三摄影像和三段式按键。OPPO Watch4 Pro，骁龙W5+BES2700双芯智能手表，主要升级精钢陶瓷机身，两款新设备感受一下：  [组图共3张] 原图 ,2023-08-24 08:55,5141,28,859
NfVpFgLPn,天马黑标产线的新屏幕T8新基材，分辨率1.5K/2K，全屏亮度1300nit+，峰值亮度2600nit+，3000Hz ±PWM高频调光+类DC调光，迭代中高端机和某骁龙8G3旗舰有安排  ,2023-08-23 17:46,3731,32,787
NfUl6aLE9,这个月底都有三款新机赶着发布，一台1.5K OLED骁龙8G2直屏机，一台1080p OLED天玑9200折叠屏，一台1080p LCD天玑8200直屏机，下个月主战场属于真旗舰  ,2023-08-23 15:02,5286,39,698
NfTScAtPh,明年我们可以看到200X混合数字变焦，300X±变焦范围的影像旗舰，确信  ,2023-08-23 13:50,6033,45,969
NfT4Fh4Sk,2023Q2国内高端机Sell out实销数据摸了一下：1，苹果和菊厂都是以高端份额为主，其中苹果单品销量都是统治地位，iPhone 14 200W+，Pro和Pro Max都是300W+。P60降价后销量回升明显，单品90W±，处于国产高端机型的领先地位，M50单品50W±。2，粮厂高端份额呈上升趋势，13系列三款机型卖得都还行，13单...全文 ,2023-08-23 11:48,8595,76,1457
NfSLLmRwL,阿蓝在供应量开的新料子有1.5K国产屏和2K E7，都是有直曲双形态，懂我的意思吧👖  ,2023-08-23 11:02,3179,19,728
NfSlGE3Vt,真我GT5首发240W长寿版闪充方案，SUPERVOOC S电源管理芯片加持，充放电都摸到现阶段的极限了。之前有说过300W级别闪充方案各家都放缓了，唯一量产240W的真我依旧是行业最强的，这次还给自家旗舰机也安排上了，领先竞品一个身位  ,2023-08-23 09:58,3741,30,662
NfRWVy7Yy,骁龙8G3超大杯工程机是明年更加少见的四摄双焦段方案，潜望镜原生50Mp 5X-120X，硬件整合新架构~  ,2023-08-23 08:57,3487,22,657
NfMkcp070,我蓝和友商用同样的传感器，不仅焦距长，光圈还大，长焦确实遥遥领先🥰  ,2023-08-22 18:37,5389,35,742
NfL79AY6f,居中单孔曲面屏+居中大圆三摄好了，第三方可以开始猜渲染图了，我静静看着  ,2023-08-22 15:32,4908,25,850
NfKiQ7ILh,iQOO Z8首个跑分97W+，目前跑分最高的天玑8200机型，顶配12+512GB，iQOO+天玑的性能释放还是很强的。其它详细配置之前都聊过了，罕见的LCD高性能新机，快来了  原图 ,2023-08-22 13:29,3058,36,608
NfJD4q13m,之前说过，很多家都开始跟进24GB了，不过目前从备货信息和出货信息来看，一加还是量大管饱，后面的新机都要安排，遥遥领先！不过这次Ace2 Pro销量远超预期，24GB前期备货也有点悬，明天可以蹲一下  原图 ,2023-08-22 11:46,4704,35,791
NfJjMBSmW,确实会整活，真我GT5除了GT模式，还新增了极客性能面板，支持自定义骁龙8G2的CPU频率，大游戏可以小中大核全频满载，小游戏可以限制低频。这个之前只能Root实现，realme直接官方开放，这是要性能自由的意思？  [组图共2张] 原图 ,2023-08-22 10:58,4010,37,637
NfIZfjhSX,全端自研系统，兼容AOSP  ,2023-08-22 10:07,12092,119,2347
NfIwLrApe,2K高频调光国产新基材曲屏，骁龙8G3+16GB/24GB，50Mp IMX9xx新主摄+50Mp超广角+64Mp 3X潜望长焦，5400mAh+100W+50W，金属中框，超薄光学指纹，超大尺寸X轴马达，超大VC散热面积，目前工程机规格  ,2023-08-22 08:57,3786,36,1145
NfCANqwON,一加12计划提前到年底，甚至准备抢骁龙8G3首发  ,2023-08-21 17:51,7316,33,1413
NfBQP7GBk,在代工厂看到一个旗舰新机，前置居中单孔曲面屏，后置居中大圆镜头模组+金属刻度圈，应该是主打全焦段四摄，主摄尺寸和潜望镜尺寸都不小。金属中框是弧形，一个素皮，一个玻璃，一个素皮+玻璃拼接，但不知道哪家  ,2023-08-21 15:58,3351,29,770
NfBcr5x0W,realme五周年新品除了真我GT5，新耳机真我Buds Air5也来了，“熊猫色”黑白撞色设计，降噪深度干到了目前行业最高的50dB，还做了4000Hz超宽频降噪+六麦AI通话降噪，音质和续航相比上一代也有所提升，这波又是狠狠越级  原图 ,2023-08-21 14:18,2602,20,401
NfAYBfwfM,早  ,2023-08-21 13:44,2108,6,471
NfAyWAeJO,"N3双屏分辨率都很高，内屏7.82""2268×2440p，外屏6.31""2484*1116p，20：9比例，PPI在折叠屏里属于最高一档。然后这代有个典藏版，系列开始到后面的新旗舰全都有16GB LPDDR5X+1TB UFS 4.0，24GB还在考量。  ",2023-08-21 12:41,1724,23,367
NfA41rb6G,#真我手机21个国家销量前五#  真我GT5定档8.28，新机主打性能越级+系统越级+质感越级。这次还有五周年演讲，貌似现在很流行这个？话说回来，我也算是见证了realme的成长，19年回国的第一款产品就开始关注，slogan「敢越级」，在中端价位推行升降摄像头、5G、超级闪充等旗舰级参数，那几年行业确实卷...全文 原图 ,2023-08-21 11:25,3212,29,635
NfzusaKA7,早  ,2023-08-21 09:57,2052,19,491
Nfz3FwStQ,早  ,2023-08-21 08:51,4813,22,1022
Nfs4t3CyV,最近几家的新机都在用了，真我GT5的1.5K直屏干掉了塑料支架，边框控制是三家中最窄的，手感也是最好的，机身质感比大多数旗舰机还好  原图 ,2023-08-20 15:04,5867,56,1305
Nfr0DrJQX,K60至尊版顶配24GB+1TB，实测开机可用内存20.6GB，开启20个App可用内存15.3GB，后台放一晚14小时保活18个，还是挺强的。不过啊，普通用户还是推荐16GB，差不多够用了  [组图共3张] 原图 ,2023-08-20 12:21,6529,49,1007
NfqmQEuCK,蓝厂昨天官宣了X100系列，年底之前（11月）发布最新最强的影像旗舰X100 Pro，X100 Pro+明年发布  原图 ,2023-08-20 10:43,4593,55,1085
NfjdD9jl1,今日份尬聊，超广角和2X人像中焦你们哪个用得多？  ,2023-08-19 16:32,5881,27,1306
Nfiub0IhA,阿米营销确实不太上道，折叠屏硅碳负极材料的澎湃电芯的体积和能量密度也很顶，单块厚度只有2.4mm  原图 ,2023-08-19 14:40,15594,118,1595
NfhLmenk1,"iQOO Z8，6.64""2388*1080p LCD居中单孔高刷直屏，天玑8200+8GB/12GB，5000mAh+120W超级闪充，前置16Mp，后置64Mp OIS+2Mp，OriginOS 3.0，猜猜价格吧：  ",2023-08-19 12:49,3681,30,992
NfgCJ2VCa,谁说三摄不能做全焦段？超广角、广角、中焦、长焦、超长焦，软硬融合的焦段覆盖比市面上所有手机都要多。tips：包括三星  ,2023-08-19 09:55,3390,23,658
NfgeKEWyh,K60 Ultra国际版是小米13T Pro，50Mp IMX707 OIS超大底主摄+13Mp超广角+50Mp OV50D 2X光变中焦，最关键是有徕卡加持，首个天玑徕卡。国内就不奢望徕卡了，这套影像方向微调下放K吧  [组图共3张] 原图 ,2023-08-19 08:56,6760,43,855
Nfbt3tlYS,#小米平板6Max14# 原本想不通谁会需要个这么大的平板？结果发现好多网友已经开始研究怎么把它做成扩展屏了，商品评价页面都是一溜烟的好评，看来这玩意还是很有市场潜力的，关键是现在入手只要3599起，这价格搞一块这么大的平板，确实是舒服了。小米平板的微博视频  ,2023-08-18 20:48,2889,28,562
NfaSn4h7C,小爱同学AI大模型，浅玩一下 数码闲聊站的微博视频  ,2023-08-18 19:17,8475,176,708
Nfap6r7em,天玑9300和骁龙8G3终端大战基本确定11月，这次高通平台的首发恐再生变数，好几家要抢首发  ,2023-08-18 18:05,6741,27,865
Nf9qaxZeY,荣耀备案了两台折叠屏，一个超轻薄大屏内折，工程机是2K 3840Hz PWM+骁龙8++66W青海湖大电池。一个是超轻薄大屏外折，这个之前说过是对打竞品的小折叠，定价比较便宜。再往后是Magic6系列，有小提前  ,2023-08-18 15:35,2267,19,423
Nf8IPCiIb,2023Q2中国市场3500元以上出货量TOP10：①iPhone 14 Pro Max ②iPhone 14 Pro ③iPhone 14 ④华为P60 ⑤iPhone 13 ⑥小米13 ⑦荣耀90 Pro⑧OPPO Find X6 ⑨iPhone14 Plus ⑩华为Mate50  原图 ,2023-08-18 13:48,10156,77,1928
Nf84hDVtK,欧加这边天玑案子基本交给OPPO了，一加和真我核心中高端系列全面拥抱高通，迭代系新机有SM8650骁龙8G3、 SM8550骁龙8G2、SM7550骁龙7G3  ,2023-08-18 12:08,5933,38,729
Nf7BQpL34,喜欢高质量全焦段四摄的蓝厂用户，推荐入手X90超大杯  ,2023-08-18 10:58,4496,27,881
Nf7kvpKqf,OriginOS 4.0暂定10月登场，目前内测机型底层有安卓13/安卓14，各种动效流畅度再提升，大概的新特性有AI大模型、全局自由小窗、超级终端、超级进程等  ,2023-08-18 10:15,4972,33,1032
Nf6Pw7qNh,Qi2新标准出台，磁吸无线充方案又被拎起来了，目前在内测方案是40W-50W±，优势是可以配合新能源汽车，磁吸方案体验更好，有计划落地。其它还有明年下半年放开的80W无线充方案，都挺猛~  ,2023-08-18 08:59,2799,15,359
Nf1AHpZI6,中端机真是卷麻了，类似Unibody的旗舰机手感都做出来了，后面有些迭代机型还确定上金属中框，太爽了  ,2023-08-17 19:39,3718,29,629
Nf0wTABp2,早  ,2023-08-17 16:57,1792,8,320
Nf02hnmzb,年底旗舰标配潜望镜和无线充的似乎只有欧加系……  ,2023-08-17 15:41,4703,26,706
NeZCHagQ4,两个芯片在测试，一个5G基带，一个SOC，后者设计的综合性能是当前次旗舰水准，命名可能会很旗舰。然后新旗舰散热堆得很猛，有大面积金属和均热板🌼  ,2023-08-17 14:38,20343,152,2757
NeZ5uaW5A,OPPO Find N3 Flip跑分出来了，3.05GHz天玑9200+12GB，应该是现阶段小折叠的理论性能天花板，旗舰机同款影像规格和特殊按键设计下放了。  原图 ,2023-08-17 13:17,6446,22,601
NeYF6j9qr,小米MIX Fold3，徕卡生动，随手拍：  [组图共9张] 原图 ,2023-08-17 12:12,2709,29,369
NeYfhDhww,荣耀GMS终于搞定了，过段时间应该会官宣  ,2023-08-17 11:08,5106,51,711
NeXPtA8jQ,明年普及百瓦闪充，工程机看起来是全线都有100/120W，同时兼容UFCS融合快充协议，但50W无线充还是等级森严的规格，看样机的中杯都没有上  ,2023-08-17 10:04,2615,13,437
NeXpzhuW1,1.5K刷记录的真极窄小直屏，基材是现有方案的改良款，不知道会不会换名字，亮度、功耗、调光方案再升级~  ,2023-08-17 09:00,3342,26,834
NeSAZf1v2,一加Ace2 Pro首推灰色，质感真的很优秀。这机子优势是骁龙8G2、0916超大X轴马达、超薄光学指纹，这仨都是能实际提升体验的好东西，就看各位预算了。另外我也去摸了下预售数据，备货充足肯定爆款了，赶紧产能全开吧，X倍  ,2023-08-16 20:45,9220,21,1652
NeRPnltyc,明年影像旗舰的大战斗，1英寸主摄有越级新方案，长焦的大底方案也不尽相同，50Mp大底对打200Mp大底  ,2023-08-16 18:48,3457,26,675
NeRdS93xg,近期三款24GB性能旗舰的大混战开始了天玑9200Plus直屏+24GB+狂暴引擎骁龙8Gen2曲屏+24GB+天工散热骁龙8Gen2直屏+24GB+240W闪充  ,2023-08-16 17:15,7864,40,1142
NeQXL4sQ3,一加Ace2 Pro，这定价感觉怎么样？我感觉还挺香的，3K价位段能给到这个配置规格，市场竞争力很强了  原图 ,2023-08-16 16:35,13728,42,2313
