微博id,微博正文,发布时间,点赞数,转发数,评论数
NatgdkHuQ,数据库星穹铁道模型温度排行，目前在列的机型不多，绿厂蓝厂分列第一第二，小米超大杯排第三手机太烫怎么办？丢冰箱嘛🥵#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式，具体请结合帧率功耗共同参考  原图 ,2023-07-18 20:54,147,5,60
NaszTAPsF,魅族17原生居然不支持120Hz还是后续OTA推送的这是可以的嘛  [组图共2张] 原图 ,2023-07-18 19:10,211,6,68
NapUnbNjm,小米14浅绿色渲染图出炉 图源水印爆料配置为8G3+极窄直屏+至高1TB+直立中长焦超大底+电池容量4开头这颜值咋样[春游家族]  原图 ,2023-07-18 12:22,288,17,103
NaoSJtkMT,OPPO K11正式定档7月25日 “为5亿大众普及旗舰影像“亮点：2000价位段首次出现50MP IMX890主摄5000mAh+100W组合这外观ID设计如何  原图 ,2023-07-18 09:45,167,5,70
NajTubD68,你觉得iPhone的短板在哪 #十年果粉首次换到安卓是种什么体验#  原图 ,2023-07-17 21:03,231,16,149
NahGPvKWO,中邮Hi nova 11发布搭载骁龙 778G 5G 处理器8GB+256GB售价2799元6.7英寸柔性120Hz 1440Hz高频PWM调光OLED直屏 四边等宽前置60MP，后置模组为50MP+8MP66W+4500mAh组合这价格配置如何  原图 ,2023-07-17 15:26,100,8,63
NahlzAWsu,OPPO K11爆料配置一览：后置50MP IMX890主摄+8MP+2MP这也是该传感器首次下方到该价位段6.7寸FHD+OLED居中打孔直屏八核芯片（骁龙 782G？）5000mAh+100W定价2000元档“拥有旗舰影像体验”大家觉得这机器定位在哪？  原图 ,2023-07-17 14:34,190,4,35
NafFDyQ0I,努比亚Z50S Pro外观设计公布，基本与此前爆料的渲染图无异，后置圆形三摄模组+小牛皮玻璃拼接设计，正面为居中挖孔直屏橙黑双色更喜欢哪个？  [组图共3张] 原图 ,2023-07-17 10:18,107,4,29
Naaqik6yi,数据库实测华米OV四台平板原神3.0测试模型搭载8+的小米平板6 Pro各项综合表现都比较不错，夺得头筹[努力]然后就是老面孔—888的MatePad Air了，帧率表现可观的同时温度还是最低，不过也发现了降亮度和未开启插帧下存在插帧的情况，目前火龙在夏天的实际表现仍是个未解之谜...全文 原图 ,2023-07-16 20:56,182,8,56
Na9y2wDMI,“小爱同学，带我上月球”  原图 ,2023-07-16 18:43,121,3,34
Na7EijlfM,你开到多少度了  原图 ,2023-07-16 13:53,139,5,90
Na16wuVLF,女生买哪台  原图 ,2023-07-15 21:13,169,5,107
N9ZMtgfwH,近两年各品牌 可以不买的主流手机盘点！「白问」之前经常做好物推荐，今天盘点品牌近两年一些可以不买的手机！看看有没有你熟悉的？记得点赞收藏～感谢啦#数码好物种草计划# 白问视频的微博视频  抽奖详情  ,2023-07-15 17:51,1893,492,183
N9YsPtqMS,红米最近官宣了笔记本产品线新品RedmiBook Pro在5000元档做到了高性能的同时依然轻薄大家对于轻薄本都有什么要求  原图 ,2023-07-15 14:30,116,8,52
N9Xq9ENLj,截至目前，小米系8月新品：小米MIX Fold3、小米平板 6 Max、红米K60 Ultra、红米Pad 2已全部入网大家更期待哪台[春游家族]  原图 ,2023-07-15 11:50,174,8,67
N9WIf3tDm,荣耀畅玩40C已于昨日在荣耀商城开售 6GB+128GB售价899元配置：骁龙480+处理器 8核2*A76+6*A55架构标配5V2A充电器 5200mAh电池6.56英寸 269PPI 90Hz 720P屏 拥有“类自然光护眼”技术后置1300万主摄 前置500万自拍镜头有用过荣耀畅玩系列的小伙伴吗？[努力]  原图 ,2023-07-15 10:02,122,4,47
N9RRDap7U,送分题：谁是第一不知道下个月会不会有变化更多机型基础信息可访问#小白测评数据库#  原图 ,2023-07-14 21:42,127,4,34
N9Rpqs3N9,#iOS17# 最近推送公测版了，之前我们也做了上手视频：网页链接更新虽然不大，但特性还是挺多的，尤其是隐藏功能首先是图1桌面小摆件——待机功能，手机充电状态横置就能进入，支持非AOD机型，承袭了苹果一贯的精致风格，小组件组合搭配、时间都还挺好玩的，音乐播放看到了CarPlay...全文 [组图共4张] 原图 ,2023-07-14 20:32,186,6,32
N9QIM4vwq,世纪难题你知道ColorOS的大文件夹怎么打开嘛  原图 ,2023-07-14 18:47,237,6,109
N9P5AtUs7,昨日，华为在深圳召开2023创新和知识产权论坛华为副总裁、知识产权部部长樊志勇表示去年，华为专利许可收入为5.6亿美元同时也公布了三项专利许可计划包括专利具体费率  原图 ,2023-07-14 14:38,75,8,17
N9Nuy8mYy,荣耀X50今日已开启首销 1399元起搭载1.5K高频调光护眼屏 5800mAh电池首发骁龙 6 Gen 1 处理器强调十面防摔 长续航这价格配置如何  原图 ,2023-07-14 10:34,98,6,42
N9HFo6c6e,#微博热搜趋势报告#手机行业板块#苹果为十大热搜手机品牌第一# 问：谁才是数码圈顶流  原图 ,2023-07-13 19:44,116,4,33
N9GYT7Aqe,#账与帐很多人分不清# 原来是账号而不是帐号 目前微博豆瓣已经改过来了让我看看是谁还没改？  原图 ,2023-07-13 17:59,175,3,77
N9FXeiGub,一加12渲染图来了 预计将于年底亮相 搭载骁龙8Gen3采用50MP的IMX9系+50MP超广角+64MP OV64B潜望长焦5000mAh+150W有线+50W无线这ID设计如何  [组图共4张] 原图 ,2023-07-13 15:22,141,7,66
N9E0xwLJP,努比亚Z50S Pro定档7月20日14点预估配置为骁龙 8 Gen 2领先版主摄将在某种程度上“超越一英寸”中兴通讯终端事业部、努比亚总裁倪飞发文“致友商”猜个起售价吧  原图 ,2023-07-13 10:25,85,7,35
N9DvQyC1L,苹果今年的AppleStore返校季#教育优惠# 开始了除了基础的9折优惠不同设备的赠品也有所不同iPad Air/Pro 为Apple Pencil 第二代Mac mini为AirPods 二代其他Mac设备为AirPods 三代哪台比较香 #苹果返校季什么值得买#  原图 ,2023-07-13 09:10,104,6,41
N9z3QBUHA,数据库实测荣耀平板MagicPad原神3.0测试模型这颗骁龙888的各项表现都挺让人意外的尤其是温度居然成了火龙的优势所以“不要动不动.......” 更多新机实测数据可访问#小白测评数据库##荣耀发布裸耳3D空间音频平板#  原图 ,2023-07-12 21:50,323,4,43
N9yMwwgsj,荣耀Magic V2折叠屏价格公布16+256GB 8999元 16+512GB 9999元荣耀平板MagicPad8+256GB 2999元（首销优惠100元）12+256GB 3299元16+512GB 3699元均在今晚开启预售7月20日正式发售#新机来了# #荣耀MagicV2#  [组图共2张] 原图 ,2023-07-12 21:07,97,5,32
N9yFui22p,荣耀平板MagicPad 13体验：硬调火龙888+裸耳空间音频！「白问」时隔半年，荣耀也发布了新款平板，这次直接来到了13寸，除了熟悉的骁龙888和8扬声器，还首发了裸耳空间音频～效果怎么样？本期实测体验～ 记得转发点赞，感谢啦~#荣耀平板# #荣耀平板MagicPad# #MagicPad# #荣耀发布裸耳3D空间音频平板#...全文 ,2023-07-12 20:50,1494,277,140
N9x4E8Rb9,下半年你最期待哪台新机[春游家族]  原图 ,2023-07-12 16:46,167,3,70
N9vMw4CWu,#微信称不会显示已读#配文：放心，没有“如果” 那能不能顺便把语音进度条、朋友圈编辑、被好友删除有通知、聊天记录存云端、共同好友互动不提醒、一键已读未读消息、发朋友圈不压缩、带图评论朋友圈全给我加上啊  原图 ,2023-07-12 13:29,89,3,19
N9uK21Zbl,努比亚Z50S Pro入网，支持80W快充预估搭载骁龙8G2领先版，35mm大光圈大底主摄将“超越1英寸”这ID设计如何  [组图共2张] 原图 ,2023-07-12 10:50,102,7,40
N9pdKDrPZ,性价比机型选哪台魅族：看不起谁呢  原图 ,2023-07-11 20:46,183,3,84
N9opvga1d,华为MatePad新品发布会目前已于官网出现预约选项，定档7月20日19:00。猜一个芯片配置  原图 ,2023-07-11 18:43,116,3,44
N9mXuAf9Z,小米14如果长这样买不买  原图 ,2023-07-11 15:01,218,3,104
N9lAipzTq,#128G手机存储够用吗# “年少不知大存储的好，错把128GB当成宝”PS：这是去年的截图你在用多大内存的手机反正比我大吧  [组图共2张] 原图 ,2023-07-11 11:31,202,8,61
N9fLtfAAI,不出意外的话这个排行榜过几天就更新了记得蹲蹲看更多机型数据可访问#小白测评数据库#查看  原图 ,2023-07-10 20:42,120,3,26
N9dyCgKIL,小爱同学上新了木鱼功能对着小爱说“敲木鱼”即可随时积累功德🙏+114514  [组图共2张] 原图 ,2023-07-10 15:05,162,4,38
N9dgwgEf7,荣耀Magic V2折叠屏发布预热我猜左边肯定不是iPhone  原图 ,2023-07-10 14:20,128,2,26
N9cxRfvgH,安徽霍邱县二中连续三年开设了“鸿蒙班”余承东余总今年担任名誉班主任[春游家族]网友：鸿蒙班×遥遥领先班✓  原图 ,2023-07-10 12:30,150,8,36
N9bzs64mn,iQOO11S今日10点开启首销8Gen2+2K 144HZ E6+200W+4700mAh组合3799元起有准备入手的小伙伴嘛？顺便帮我在店里也拿一台  原图 ,2023-07-10 10:01,109,4,35
N96Ipq9or,iPhone的日常感谢友商的援助  原图 ,2023-07-09 21:40,159,6,36
N95FgCWep,盘点各代MIUI宣传语MIUI1-5(为发烧而生)MIUI6(极简美学)MIUI7(拒绝单调为你设计)MIUI8(就是好用)MIUI9(快如闪电)MIUI10(AI加持的全面屏系统)MIUI11(效率革新声色俱全)MIUI12(触碰想象感受真实)MIUI12.5(雷x！金x！)MIUI13(开始 连接万物)MIUI14(锐意新生)你对哪代印象最深刻？  原图 ,2023-07-09 18:59,276,11,85
N94lrjLAh,这是哪台啊机盲了  原图 ,2023-07-09 15:38,112,1,49
N8XhNaUZO,你最在意哪项屏幕参数？数据库存有机型亮度综合排行，各家互有优劣，看出来主流旗舰目还是挺重视这一参数表现的更多机型数据可访问#小白测评数据库#  原图 ,2023-07-08 21:40,117,3,40
N8WRpj84O,白天小伙伴在魅族店遇到了领克 08 开放体验了，可以体验 Flyme Auto 了，但是还开放试驾体验还是很流畅的，感兴趣的小伙伴可以去体验下魅族车机  [组图共12张] 原图 ,2023-07-08 20:35,43,3,20
N8VYr4GQt,小伙伴给女朋友买了一台S23U这下总可以洗白了吧[春游家族]免得总有些人说我们横评不带三星  原图 ,2023-07-08 18:19,121,4,41
N8Usqy4Gx,常常陷入自我怀疑  原图 ,2023-07-08 14:27,118,3,31
N8Tj4mb6Y,红米Redmi K60 Ultra现身GeekBench平台，单核1289分，多核3921分。确认平台为天玑9200+，配备16GB运存。此前爆料的配置有取消塑料支架、1.5K华星光电OLED屏、后置50MP大底等。期待“xx配xx”的表现嘛？  原图 ,2023-07-08 11:32,132,5,47
N8Mo2sdJx,荣耀平板MagicPad实拍图公布预计将采用采用13英寸 2.8K分辨率 144Hz屏 后置经典双圆环设计这个外观打几分  [组图共4张] 原图 ,2023-07-07 17:55,104,4,41
N8LwfChQv,你对哪颗芯片印象最深  原图 ,2023-07-07 15:42,362,4,182
N8KYpfzoB,鸿蒙HarmonyOS 4.0开发者Beta版第二批招募开始，新增支持Mate 50E、Mate 40系列、P50系列、nova 11系列等众多设备，据悉将更新无极LTPO刷新率、实时模糊、非线性动画回弹等特性，广告、流畅度、发热也有了改善。有你在用的机型嘛？  [组图共2张] 原图 ,2023-07-07 14:19,114,7,45
N8JG0iujh,#iPhone15系列8月将量产# 目前爆料的升级有：全系上岛 换成USB-C接口 电池容量增大15/Plus A16芯片 新增青绿色Pro/Max A17芯片（台积电首款3nm） 新增火星红更大的影像传感器 潜望镜头涨价应该是也是升级点之一了冲首发么？  原图 ,2023-07-07 11:01,172,6,63
N8EqjzU10,数据库连续测试到关机3.0版，荣耀X50以8小时8分的成绩排名第二续航这块看来真被华...耀子玩明白了你觉得长续航应用场景在哪呢？更多其他新机的数据也可以访问#小白测评数据库#  原图 ,2023-07-06 21:38,270,7,64
N8DVWnx7G,500元蓝牙耳机怎么选  原图 ,2023-07-06 20:23,138,4,60
N8DiPyY5C,这是哪台(从小伙伴桌子上抢来的  原图 ,2023-07-06 18:47,157,3,93
N8BVY3jZ0,苹果官方近日上调了旧机换购价格，不同机型上调50元至数百元不等。你手里的机目前还值多少钱？  原图 ,2023-07-06 15:18,121,7,29
N8AgDbICw,真我GT Neo6工信部证件照出炉，坐实此前渲染图的ID设计，背部超大模组这质感如何？[春游家族] #新机来了#  [组图共4张] 原图 ,2023-07-06 11:03,119,4,39
N8ulJ3jzM,荣耀X50测评 十面抗摔+大电池体验如何？「白问」荣耀X40作为千元机有着不错的外观设计，几次出现在我们的机型推荐中。这次X50重点在屏幕、处理器、续航也下了功夫，并且还说在防摔性能上还有不小提升，我们直接摔碎了一台！具体来看实测。记得点赞收藏谢谢啦～#荣耀X50##你的手机有多经摔#...全文 ,2023-07-05 20:00,1854,414,201
N8tIsuFck,#iPhone15系列电池容量曝光#具体🔋 细节上 iPhone 15 3877mAhiPhone 15 Plus 4912mAhiPhone 15 Pro 3650mAhiPhone 15 Pro Max 4852mAh全系都有小幅度提升原来Plus比Pro Max的电池容量还要高盲猜9月发布会经典语录：迄今为止续航最久的iPhone[春游家族]  原图 ,2023-07-05 18:23,87,7,22
N8sJse0dm,实测！红魔12寸超大电竞平板！「白问」专注游戏的红魔终于终于带来了首款游戏平板，搭载满血骁龙8+，12.1寸超大屏幕，性能调校的怎么样？红魔生态互联怎么样？本期首发实测！各位记得点赞转发，感谢啦～#红魔电竞平板# #新机来了# 白问视频的微博视频  抽奖详情  ,2023-07-05 15:53,1367,199,87
N8sIJ1tc7,红魔电竞平板价格出炉，全系标配5G12+256GB 首销价389916+512GB 首销价4599还有键盘触控笔一系列配件这价格如何？  原图 ,2023-07-05 15:51,40,3,11
N8sALgrtl,红魔8S Pro系列配置一览24GB运存搭配8Gen2领先版，安兔兔跑分超171万  原图 ,2023-07-05 15:31,74,3,26
N8qF925dE,#你升级5G套餐了吗# 评论一下你的套餐资费和容量吧我的主号是5块/月保号套餐  ,2023-07-05 10:36,107,4,124
N8ls7FbUX,数据库实测iQOO11S 200W充电表现，6分钟充入54%，13分27秒前台充满，也就快了那么亿点吧大家用过的手机里充电功率最快是多少瓦？更多新机实测数据可访问#小白测评数据库#  原图 ,2023-07-04 21:21,98,6,27
N8kY70UeL,#iQOO11S#  价格出炉12+256G 3799元16+256G 4099元16+512G 4399元16+1TB 4799元还有iQOO TWS 1、Pad新配色星海漫航等一众新品，附一图看懂发布会 这波新品如何？  原图 ,2023-07-04 20:07,96,6,30
N8kjn7MgX,MIUI15来了！目前小米服务器发现了MIUI15 Alpha版，版本号为V23.5.22，意味着开发工作已于5月22日开始。你期待MIUI15有哪些新变化？  原图 ,2023-07-04 18:26,252,6,57
N8jaGmhnL,小米MIX Fold 3来了，卢总明示8月发轻薄坚固的折叠屏机身内装载进了徕卡光学全焦段四摄问：图中有几个200W  [组图共2张] 原图 ,2023-07-04 15:32,95,6,37
N8iSzu2OL,真我GT Neo6渲染图出炉，曲面后盖+矩形模组设计预估配置为24GB+骁龙8G2+1.5K 144Hz屏有在期待这款新机的小伙伴嘛？  原图 ,2023-07-04 14:48,98,3,30
N8hf6d6wI,#iPhone15及Plus新增青绿色# iPhone15系列发布在即如果标准版只换色换芯片，你买么？[春游家族]  原图 ,2023-07-04 10:38,80,6,52
N8gKN9ZGm,荣耀MagicPad 13官宣，“大屏旗舰，大有不同”是哪颗芯片呢？  原图 ,2023-07-04 09:23,124,6,52
N8bqA2gAE,收到了iQOO的邀请函，明晚见证#iQOO11S#  SuperPower打造超级性能  原图 ,2023-07-03 19:49,147,8,29
N8aT1aTS6,荣耀Magic V2折叠屏海报释出，展示了手机形态的迭代，“从进步到进化”猜一个起售价  原图 ,2023-07-03 18:27,82,5,31
N89Wxp7b9,你对红米K70系列有什么期待  原图 ,2023-07-03 16:03,243,8,116
N88Tj1ieV,中午好啊 大家现在在干嘛呢  ,2023-07-03 13:22,122,5,55
N88nVdp83,华为 P60 Pro还有过素皮版工程机，采用灰黑拼接设计不过现在来看洛可可白还是挺成功的大家更喜欢哪种后盖材质？  原图 ,2023-07-03 12:05,85,5,26
N82ICyy3E,4000元标准版横评，蓝厂俩兄弟以120W的优势在“完全充满时间”环节排名前列，续航长板的荣耀Magic5则相对靠后如果要取舍，大功率和长续航你会选哪个？更多机型实测数据可访问#小白测评数据库#  原图 ,2023-07-02 21:39,198,11,69
N823TdLBo,刚去售后贴了张膜，体验还不错应该没人猜得出我这台是啥手机吧  原图 ,2023-07-02 19:59,203,6,66
N8034lUN9,“帅哥，要点啥，品种齐全”  原图 ,2023-07-02 14:51,117,5,40
N7YBEgeTO,华为Mate 50系列目前已推送鸿蒙HarmonyOS 4.0开发者Beta版。据网友反馈，鸿蒙4.0新增LTPO无级刷新率、高斯模糊、更多动画细节优化等新特性  原图 ,2023-07-02 11:11,173,6,52
N7STVc5KN,同行购机选哪台  原图 ,2023-07-01 20:39,142,4,116
N7RRLdVGQ,看了一眼本月新机3日：Hi nova 114日：iQOO 11S5日：红魔8S Pro系列/电竞平板5日：荣耀X5012日：荣耀Magic V2折叠屏/MagicPad26日：三星Z Fold5，Z Flip5，S23 FE未官宣/未定日期：红米K60 Ultra/一加Ace 2 Pro/真我GT Neo5 Pro/努比亚影像旗舰你更期待哪台？  ,2023-07-01 18:01,208,7,63
N7QXOqXN5,超越1英寸了努比亚官宣新影像旗舰35mm定制光学  原图 ,2023-07-01 15:44,99,5,33
N7Qozkv5E,谷歌近日在宣传片中公布了新版安卓LOGOicon、字体结构都有细微变化对比老版你更喜欢哪个  原图 ,2023-07-01 14:17,149,5,48
N7Pt53Obt,iQOO 11S官宣最高16+1TB存储规格不会有哪家主品牌规格被子品牌超了吧  原图 ,2023-07-01 11:55,148,5,31
N7K1qoyKr,4000元档标准版横评，一加11在星穹铁道数据库3.0模型稳定性和帧率都很顶，但也经不住功耗和温度的上升你愿意为了游戏体验牺牲续航和温度嘛？更多机型数据可访问#小白测评数据库#  原图 ,2023-06-30 22:03,126,5,38
N7ILd2bGr,小伙伴的iPhone长焦摔了，还是第一次听见摄像头叫 白问视频的微博视频  ,2023-06-30 18:50,103,12,43
N7I0WEjzr,杜比宣布在Unreal 引擎（虚幻引擎）中支持杜比视界以及杜比全景声原生插件，开发者只需点击几下，就可启用，对于游戏体验的提升确实挺大的杜比的影视听技术确实不错，现在去看电影，IMAX和杜比大家会首选哪种？  [组图共3张] 原图 ,2023-06-30 16:57,56,7,22
N7HBJdBUP,OPPO K11已通过3C认证，上了比各家旗舰还快的100W快充  原图 ,2023-06-30 15:54,87,6,37
N7FyHvOJK,红米K70系列目前已现身IMEI数据库共有K70E（23117RK66C）K70（2311DRK48C）K70 Pro（23113RKC6C）三款机型后两款外媒预估采用8Gen2/8Gen3芯片有在期待K70系列的小伙伴嘛？ #新机来了#  原图 ,2023-06-30 10:41,183,8,82
N7zXhB5vC,可以但不推荐有风险  原图 ,2023-06-29 20:26,111,4,22
N7yvPspBe,iOS17新增“老年模式”，除了超大图标外，UI交互也进行了重设，去除了下拉控制中心和设置，基本软件交互界面也更简洁了，并且还能精确控制软件权限、信息通话对象最亮眼的就是这个违背祖宗的返回键了  [组图共4张] 原图 ,2023-06-29 16:45,184,11,47
N7xBhdl8L,#多所高校停用微信支付# 微信支付宝鏖战多年你平常更喜欢用哪家  原图 ,2023-06-29 14:26,215,5,115
N7vWShT1z,华为P60系列已推送鸿蒙HarmonyOS 4.0，不过目前还是开发者Beta版，用户正式升级可能还要再等亿会[春游家族]大家对鸿蒙4.0有什么期待嘛？  原图 ,2023-06-29 10:14,133,8,54
N7qMn1Us4,应该没有人猜不出来这是哪两台吧提示：哦～访问#小白测评数据库# 可使用机型对比功能  原图 ,2023-06-28 21:04,127,3,38
N7pOS8Jat,眼尖的小伙伴能认出这是哪台机嘛  原图 ,2023-06-28 18:37,163,5,69
N7p3p2IHn,三星Galaxy S23 FE渲染图出炉预估配备自家Exynos 2200/骁龙 8+芯片这颜值咋样[玉兔捣药]  [组图共4张] 原图 ,2023-06-28 16:40,130,7,56
N7o8A94TV,Redmi Note 12R官宣上架移动和动力平台预估搭载骁龙4 Gen 2芯片4+128GB合约价99即可带回家[春游家族]  原图 ,2023-06-28 14:20,112,6,48
N7n2F6LVH,荣耀X50官宣5800mAh大电池评论你的手机电池容量来互猜机型  原图 ,2023-06-28 11:33,155,8,174
N7h2s0Vom,目前只有小米（网友指出只有高通芯片）的机型支持比如QQ微信的应用通话录音；不过也有厂商目前都还没实现普通的通话录音功能你还有哪些手机上的好用/常用功能  原图 ,2023-06-27 20:16,427,14,84
N7g92FC7b,那些你不知道的手机好用功能？「白问」自己的手机想要的功能没有，不想要的广告一堆？买来只会打电话、拍照、看视频？这期视频，教你如何让手机用起来更顺手！ 记得转发点赞，感谢啦~#数码好物种草计划# 白问视频的微博视频  ,2023-06-27 18:00,589,460,163
N7fwnDKiG,TechInsights数据显示，今年618智能手机销量为1340万部，同比下降7%出货量排名上，苹果以42%稳居第一，小米荣耀分别以28%和9%紧随其后收入排名方面，苹果占比67%，小米占比15%，vivo为5% 本来以为今年大促购买积极性不会低，没想到都成钉子了  原图 ,2023-06-27 16:24,100,7,39
N7dpM0bGd,原来叫骁龙8Gen2领先版CPU超大核频率提升至3.36GHz红魔8S Pro系列7月5日首发（xx领先）帐结一下吧  原图 ,2023-06-27 11:03,117,5,40
N7cL0ioyo,OPPO Reno10 Pro星籁版英雄联盟手游定制礼盒官宣绿厂在联名定制这块真是拿捏住了这个外观打几分  原图 ,2023-06-27 09:22,123,7,37
N77NUyb7D,边充边玩原神3.0数据库模型测试，小孩子才喜欢灵动岛边充边玩“玩好出门”才是成年人#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式，20%电量开始测试  原图 ,2023-06-26 20:46,63,5,31
N76ineHN4,vivo X90s 发布8+256GB 3999元12+256GB 4299元12+512GB 4699元P2一图看懂和X90的区别告白、青漾、华夏红更喜欢哪个[春游家族]  [组图共2张] 原图 ,2023-06-26 16:55,148,8,60
N73JBbbJM,iQOO 11S官宣7月4日19点发布，新配色为“钱塘听潮“，预估配置为8 Gen 2鸡血版+200W充电猜个起售价  原图 ,2023-06-26 10:24,104,4,46
N73DLdBIn,小米 12S Ultra代号“Thor（雷神索尔）”13 Ultra代号“Ishtar（巴比伦自然与丰收女神）“14系列两款爆料代号为“后稷”“神农”那么14 Ultra代号是  原图 ,2023-06-26 10:10,218,5,67
N6Ywse3Z6,3000档太纠结选哪台  原图 ,2023-06-25 21:08,144,2,73
N6WyfzCgQ,QQ居然可以用微信登录了，账号绑定后会出现“微信登录QQ的选项”大家平常用微信还是QQ多？[粽意你]  原图 ,2023-06-25 16:07,119,4,37
N6UkVwFpj,荣耀X50官宣，预估配置为35W+5700/5800mAh、首发三星4nm 6Gen1、1.5K高频调光曲屏，后置为108MP+2MP。这个相机模组还挺时髦的哈？  原图 ,2023-06-25 10:28,142,5,52
N6PfQiv6Y,小米新LOGO思路有了(2)（bushi  原图 ,2023-06-24 21:32,299,5,22
N6OYzqE9z,基本参数考试又来了，这是哪两台？提示：#小白测评数据库# 有答案  原图 ,2023-06-24 20:50,84,3,28
N6NHwBZNo,买哪台（这个店确实有点成分复杂了  原图 ,2023-06-24 17:35,136,3,35
N6MGLkf5z,有关报告认为“相较于安卓，iOS用户遇到找不到功能的情况更频繁，安卓易用度明显高于 iOS”你觉得iOS和安卓哪个更易用？[甜粽党][咸粽党]  原图 ,2023-06-24 15:00,141,5,71
N6Fu3phzP,2000的大内存选哪台[粽意你]  原图 ,2023-06-23 20:40,139,3,93
N6DnoyKRm,你那多少度了 #41℃高温把衣服晒着了#  原图 ,2023-06-23 15:18,125,4,65
N6C85Bqlu,有开发者提取出了苹果Vision Pro的内置应用列表，共135款，但唯独没有计算器、天气、时钟3款应用计算器、天气居然难倒了世界第一大科技公司如此之久  原图 ,2023-06-23 12:07,155,6,33
N6woQhIq3,数据库五小时重度续航测试排名，来看看谁才是“旅途消磨时光”神机有续航焦虑的情况，大家出门在外会更愿意带充电宝还是充电器？[粽意你]更多实测数据可访问#小白测评数据库#  原图 ,2023-06-22 21:32,171,7,57
N6utWlybC,鸿蒙HarmonyOS 4.0目前已开启开发者版本招募，支持P60系列等一众新机平板，优先对上架了应用在官方应用市场的开发者开放资格。有在期待HarmonyOS 4.0的小伙伴嘛？  原图 ,2023-06-22 16:39,107,4,36
N6to83Nq9,大家端午安康呀～微信今天更新了“吃粽子状态”[粽意你]一年一度的“甜咸大战”开始了又到了熟悉的“引战环节”你更喜欢吃甜粽还是咸粽？[甜粽党][咸粽党]  原图 ,2023-06-22 13:52,54,3,28
N6mkQl6lf,小米新LOGO思路有了（bushi）  原图 ,2023-06-21 19:55,704,10,62
N6lhRCSuw,“老公牌”原来不仅只有屏幕面板，还有空调小伙伴们家里的空调是哪个品牌  原图 ,2023-06-21 17:15,203,5,76
N6kcTFjNO,中国移动5月5G 套餐客户数约7.07亿户，作为对比中国电信5月移动用户数已达4.0112亿户（5G套餐用户约2.9亿）你是哪个“亿分之一”  原图 ,2023-06-21 14:30,124,5,59
N6iBmnFLJ,Redmi K60 Ultra入网，确认支持120W快充，此前爆料配置为天玑9200+、1.5K华星光电AMOLED直屏冲还是不冲？  原图 ,2023-06-21 10:24,155,6,40
N6dsweaYl,数据库实测各家旗舰长视频边充边玩环节，看来有时候功率大也不一定代表“充得快”，27w yyds更多机型实测数据可访问#小白测评数据库#  原图 ,2023-06-20 21:19,150,5,62
N6c9yEmu5,百度的手机体验如何？ 小度青禾学习手机体验「白问」百度大家不陌生，学习机也不陌生，但百度定制系统的学习手机估计谁也没想到～软硬件体验如何？真能管住孩子好好学习吗？本期实测！记得转发点赞，感谢啦~ 白问视频的微博视频  抽奖详情  ,2023-06-20 18:00,452,396,123
N6aPw3vFR,微信上线关怀模式，开启后如通知、通话、视频等场景将不再播放声音[揣手]你手机平常是静音还是响铃状态🙊  原图 ,2023-06-20 14:37,85,3,27
N68QrxOJd,雷总现身武大2023年毕业典礼[春游家族]“我成了金山CEO，真不是我厉害，其实是个意外” #雷军现身武大毕业典礼#  原图 ,2023-06-20 09:34,413,8,48
N63V2aD0a,绿米两家选哪台[老师好]  原图 ,2023-06-19 21:02,189,5,82
N62R3n1LL,爆料称，小米MIX Fold 3将采用白色曲面玻璃机身，后置3.2倍人像中焦/5倍潜望长焦， 67W有线50W无线快充、增强通信能力、新水滴铰链加强抗摔性能，机身轻薄依旧。你对小米新折叠屏有什么期待？  原图 ,2023-06-19 18:19,132,5,39
N61Ad6YeU,小米13最终在618竞速榜4k-6k档排到了第三，对标iPhone战略算是取得初步进展了吧  原图 ,2023-06-19 15:05,105,5,32
N5ZBP68kl,米魅蓝绿耀618战报出炉问题来了：谁是冠军？  [组图共6张] 原图 ,2023-06-19 10:03,243,9,74
N5Uxm1d0J,买了哪台/你为什么还能钉？更多机型数据可访问#小白测评数据库#  原图 ,2023-06-18 21:09,215,6,75
N5TBP5Svv,据外媒报道，华为正向日本30家通信领域企业收取专利费，约为每台设备50日元（2.5元人民币）及以下的固定费用或按设备价格比例收费大家觉得企业因专利收费合理吗？  原图 ,2023-06-18 18:47,436,12,63
N5S0ID25a,你的手机是哪种指纹识别？好用么？[HO加油]  原图 ,2023-06-18 14:43,196,4,142
N5L8N7gaS,2000档的2K屏怎么选  原图 ,2023-06-17 21:13,177,3,85
N5JeACdOm,明天就是618了，看了一下大促期手机单品销量累计榜，决赛圈前10意外嘛？  原图 ,2023-06-17 16:22,120,5,38
N5Heq7RSf,#手机屏保是你生活的意义吗# 嗯...怎么能不是呢？  原图 ,2023-06-17 11:16,192,6,49
N5GTnuJIV,MIUI 14剃刀计划更新了，将逐步下架完美图标、自由桌面主题等功能这些功能应该没几个人用吧？[收到]  原图 ,2023-06-17 10:25,539,8,89
