微博id,微博正文,发布时间,点赞数,转发数,评论数
NpGxaBLRg,【#神十七升空瞬间#转存见证！】点火，起飞！平均年龄最小的航天员乘组出征太空，传递祝福，平安顺利！#神十七发射现场# 央视新闻的微博视频  ,2023-10-26 22:16,0,0,0
NpFQf4SzZ,#小米澎湃OS能否对标鸿蒙# #如何看待手机厂商纷纷自研操作系统#【国产手机操作系统的走向】继华为的鸿蒙OS之后，操作系统领域再迎来新玩家。在今天的小米发布会上，小米澎湃OS将正式亮相；而在11月初，vivo也即将发布自研操作系统。加上荣耀的MagicOS和OPPO的潘塔纳尔系统，届时主流国产手机厂商均将拥...全文 ,2023-10-26 20:30,0,0,0
NpF3zruJw,【#神十七成功对接空间站#】神舟十七号载人飞船成功对接于空间站天和核心舱前向端口。  原图 ,2023-10-26 18:30,1,0,0
NpEF9wtzc,【#iOS17.1修复iPhone12辐射问题#】 10 月 26 日，苹果为 iOS / iPadOS 推出了 17.1 版本软件更新，本更新主要带来了“AirDrop 互联网传输”、“改善 Apple Music”功能，为 iPhone 增强了“待机显示功能”、为 iPad 更新了 Apple Pencil（USB-C）的支持，此外还改善了 iPhone 12 的辐射问题。...全文 原图 ,2023-10-26 17:30,0,0,0
NpEt7zn15,【转发祝贺！#神十七大红屏#】今天，#神十七发射圆满成功#，祝贺中国航天人！ #一人一句祝福神十七# （人民网微博）人民网的微博视频  ,2023-10-26 17:00,0,0,0
NpEjGhKzj,#说唱圈的半壁江山都来走秀了#杨和苏这个舞台反差感不要太大，第一回看见有人露胸肌唱抒情歌，柔美的嗓音加上吉他的和弦让歌声更加细腻动人，漫天的雪花再现生活的美好，治愈力MAX~偶像冲浪达人的微博视频  ,2023-10-26 16:37,4,0,0
NpEgR5liL,【#苹果客服回应iPhone15玻璃背板易碎#：确实可能存在该问题，如有顾虑建议使用保护壳】#iPhone15被指玻璃背板易碎# 近期，多名网友在社交媒体平台上吐槽，iPhone15系列产品很容易镜头背板碎裂。有网友表示，个别iPhone15产品后盖甚至在并没有磕碰的情况下也会开裂。被戏称“脆皮后盖”。对此，苹果官...全文 ,2023-10-26 16:30,0,0,0
NpE1VuKZa,#说唱圈的半壁江山都来走秀了#  艾热 是一名全能Rapper，他个性鲜明，在被问到想拥有什么热搜词时他说没想过，虽然看似随性，但在现实中也决不会拘泥于舒适之中，坚定做自己的艾热让人为之钦佩！微博音乐盛典的微博视频  ,2023-10-26 15:53,0,0,0
NpDSzgIBS,【#神十七发射圆满成功#！#神十七发射全程回顾#来了】北京时间2023年10月26日11时14分，搭载神舟十七号载人飞船的长征二号F遥十七运载火箭在酒泉卫星发射中心点火发射，约10分钟后，神舟十七号载人飞船与火箭成功分离，进入预定轨道，航天员乘组状态良好，发射取得圆满成功。戳视频↓看神舟十七号发射...全文 ,2023-10-26 15:30,0,0,0
NpDu8wQQb,#苹果头显或应用于心理诊断治疗#【#苹果将推出AirPods改进版#】10月26日消息，苹果公司计划对AirPods耳机产品线进行全方位的改革。据知情人士透露，这些变化将包括2024年推出入门级AirPods的改进版，次年发布新款Pro机型。该公司正在更新产品的耳塞设计、耳机盒外观及音质。据称，新款AirPods Max耳机...全文 ,2023-10-26 14:30,0,0,0
NpCOHcAvP,#职业伴娘真的赚钱简单吗#  举国同庆之时，也是扎堆办婚礼的好时候。这个“十一”，除了新人，婚礼上的重要人物伴娘伴郎，也为即将到来的婚礼忙碌了起来。这届爱凑热闹、喜欢吃席的年轻人，创造了一个新兴职业——职业伴娘伴郎。据中国新闻网消息，徐宁(化名)临近“十一”婚期还没有找到伴娘，最终花50...全文 ,2023-10-26 12:48,1,0,0
NpClAmNNc,【标普失守4200点！#谷歌市值蒸发超1600亿美元#，美股全线下跌】周三美股全线下挫，谷歌业绩不及预期打压科技股，美债收益率回升也冲击了风险偏好。截至收盘，道指跌105.45点，跌幅0.32%，报33035.93点，纳指跌2.43%，报12821.22点，跌入修正区域（自高位回落超10%），标普500指数跌1.43%，报4186.77点...全文 ,2023-10-26 11:36,0,0,0
NpBrU1bg8,【#X平台推出音频和视频通话功能#，马斯克的“万能应用”梦想又近了一步】原名为 Twitter 的社交平台 X 正式推出了音频和视频通话功能，用户在打开 X 应用时会收到一个通知：“音频和视频通话来了！”不过马斯克称，这仍为测试版本。在应用的设置中，还有一个“启用音频和视频通话”的开关，用户可以...全文 [组图共2张] 原图 ,2023-10-26 09:19,2,0,0
NpAOS310t,#iOS17.1修复了烧屏问题#【苹果 iOS / iPadOS 17.1 正式版发布：支持 AirDrop 互联网传输，适配 USB-C 款 Apple Pencil 等】#AirDrop支持互联网传输#  苹果今天为 iOS / iPadOS 推出了 17.1 版本软件更新，本更新主要带来了“AirDrop 互联网传输”、“改善 Apple Music”功能，为 iPhone 增强了“待机...全文 原图 ,2023-10-26 07:43,0,0,0
NpAItncwu,#AirDrop不局限面对面互传了#【苹果发布iOS 17.1正式版：修复iPhone 15 Pro烧屏问题】iOS17.1今天凌晨苹果正式推送了iOS 17.1正式版，带来了新功能和部分问题修复。#AirDrop支持互联网传输# 官方日志提到，本更新可让你在离开隔空投送范围时通过互联网继续进行隔空投送传输。也就是AirDrop如今不仅仅...全文 原图 ,2023-10-26 07:27,0,0,0
NpAChwtKw,【#Meta第三财季净利润大增近两倍#，但 #扎克伯格豪赌元宇宙巨亏约271亿#】脸书母公司 Meta 今天发布了截至 9 月 30 日的 2023 财年第三季度财报。财报显示，Meta 第三季度总营收为 341.46 亿美元，较上年同期的 277.14 亿美元增长 23%；净利润为 115.83 亿美元 (约合 847.55 亿元人民币)，较上年同期...全文 [组图共2张] 原图 ,2023-10-26 07:12,0,0,0
NpxwtagWa,#小米14# 最大升级是澎湃OS？聊聊MIUI现在的优点和缺点👉大米评测的微博视频  ,2023-10-25 23:19,1,0,1
Npxv5Bn9A,【县城音乐节如何圈钱？揭秘音乐节商业真相】为什么如今国内音乐节这么多？为什么音乐节都往三四五线城市开？音乐节的本质又是什么？IC实验室的微博视频  ,2023-10-25 23:16,2,0,0
Npxr8hzp6,【#今年双11什么手机值得买# 全价位指南！】2023双11全价位购机指南来啦！本期依旧结合了2023过往单机测评、数据库、内部主观体验，和最新优惠价格选出了@小白测评 主观认为在今年双十一期间你可以重点关注的手机型号，片中价格可能会随时间波动，祝你神价入机！小白测评的微博视频  ,2023-10-25 23:06,0,0,0
Npx0ftG7d,【#iPhone15双11降价近千元#】临近双十一，促销活动五花八门，“到底怎么买最划算”无疑是消费者最关注的问题。为了消费者不花冤枉钱 ，淘宝加码百亿补贴，支持消费者全网比价，买贵必赔，如苹果刚刚发布一个月左右的iPhone 15降价近千元，仅售5198元。你期待哪些品牌加入百亿补贴？...全文 ,2023-10-25 22:00,0,0,0
NpwVm2LQM,#你经常通过什么渠道购物# 一个小调查：你购物更多是通过____ 你购物更多是通过____  ,2023-10-25 21:48,105,3,0
NpwUjrAra,【#科技公司奖优秀员工黄金键帽#】10月24日，广东深圳。一家科技公司在程序员节奖励优秀员工黄金键帽，包括日常写代码时用得最多的C键与空格键，借此鼓励员工写出更有创造性的代码。网友：#程序员下班都得把键盘带回家#据了解，这一套键帽净重合计42.4克，价值2万余元。@四川观察 四川观察的微博视频  ,2023-10-25 21:45,0,0,0
NpwT5BFqp,【注意！#国家药监局通报20批次不合规面膜#】国家药监局近日发布通告，在2023年国家化妆品抽样检验工作中，经检验，#这20批次面膜类化妆品不合规#，具体名单戳↓↓快看看有没有你用的。（人民网记者 孙红丽）注意！这20批次面膜类化妆品不合规  ,2023-10-25 21:42,0,0,0
NpwjC0t2n,#春节假期车票机票搜索量暴增#【2024春节假期安排公布 8天长假或将掀起出行浪潮 车票、机票搜索量暴增】10月25日，国务院办公厅发布了2024年春节假期安排通知，春节假期将连休8天，引发了广泛关注。多个平台数据显示，旅游市场出现了明显的火爆情况，火车票、国际机票搜索量瞬间激增。文化和旅游部数据...全文 ,2023-10-25 20:15,0,0,0
Npw7m08VH,【#华为拟全面接管问界销售体系#】问界销售体系再次迎来大调整。《晚点 Auto》获悉，问界所有销售人员将加入华为全资子公司 “深圳慧通商务有限公司”，成为华为的编外员工，换签将在明年全部完成。这之前，这些员工就职于华为和赛力斯的经销商。（晚点LatePost）  原图 ,2023-10-25 19:45,1,0,0
NpvTBpRl8,去秋游吗？【#热门秋游城市酒店预订增五成#，#北京香山公园门票销量增速达7倍#】某旅游平台大数据显示，10月14日以来，全国各地迎来登山赏秋旺季，近两周全国山水景区门票预订量环比上月同期增长1.3倍。同时今年“夜游”从夏日持续到秋季，10月14日至今全国景区夜间门票销量环比上月增长1.6倍。北京...全文 原图 ,2023-10-25 19:11,0,0,0
NpvARypGd,【正式揭牌！#国家数据局承担哪些职能#？#国家数据局局长称欢迎融合型人才#】今天（25日）上午，国家数据局正式揭牌。记者了解到，新组建的国家数据局负责协调推进数据基础制度建设，统筹数据资源整合共享和开发利用，统筹推进数字中国、数字经济、数字社会规划和建设等，一些原先由中央网络安全和信息...全文 ,2023-10-25 18:25,0,0,0
NpvlPztJ5,【#调查显示过半年轻人存款不足10万# 你觉得#需要工作几年才能存够100万#？】据@纵横视频 近日，一份来自DT研究院《2023年轻人存钱调研报告》的数据显示，存款不多是大多数年轻人的现状。在这份有1852人参与，近90%以上来自一线、新一线和二线城市，90后、95后占比超过70%的调研报告中，存款超过10万的...全文 ,2023-10-25 17:48,2,0,1
NpuUsnPTN,【#存款达50万已超过90%年轻人# 】近日，一份来自DT研究院《2023年轻人存钱调研报告》（以下简称报告）的数据显示，存款不多是大多数年轻人的现状。在这份有1852人参与，近90%以上来自一线、新一线和二线城市，90后、95后占比超过70%的调研报告中，存款超过10万的，居然不到50%。而超过30万的，更...全文 ,2023-10-25 16:40,0,0,0
NpuLgmurc,【#中国空间站欢迎国外航天员到来##中国未来会邀国外航天员一起登月#】中国载人航天工程办公室副主任林西强：目前，中国已具备也做好了邀请国外航天员参与中国空间站飞行任务的准备。借此机会，我们向全世界发出邀请，欢迎所有致力于和平利用外空的国家及地区与我们开展合作，一起参与中国空间站飞行任...全文 ,2023-10-25 16:18,1,0,0
NpuuqDtJb,【#杭州辟谣禁止直播带货传闻#：不实，没有这回事】近日，“杭州已经开始实施，禁止部分市场直播带货试点”的消息在网上流传，引发关注。10月24日，杭州市商务局相关负责人回应记者称：“所谓‘杭州宣布禁止直播带货’‘已经开始实施，禁止部分市场直播带货试点’不实，没有这回事，谣言！...全文 ,2023-10-25 15:36,0,0,1
NptJB8imX,【#苹果官网彩蛋证实发布会与Mac相关#】苹果宣布将于北京时间10月31日上午8点举办产品发布会，主题为“来势迅猛”。有很多猜测认为苹果届时会发布新款Mac电脑，而该公司网站上的一个小彩蛋也证实了这场发布会将与 Mac 产品有关。在苹果公司的官方活动网页上，有一个动画版本的苹果 Logo 变成了一个幽灵...全文 ,2023-10-25 13:41,0,0,0
NpsFV2dMY,#2024春节放8天假# 2024年春节放假安排：2月10日至17日放假调休，共8天。2月4日（星期日）、2月18日（星期日）上班。今年#除夕不放假# ，称“鼓励各单位结合带薪年休假等制度落实，安排职工在除夕 (2月9日) 休息”。那么问题来了，如果除夕请假，你有带薪年假吗？ 如果除夕请假，你有带薪年假可以请吗？  ,2023-10-25 10:59,344,5,0
NprHWbGiv,#iPhone15Pro满意度创下新低#【69.5 万条用户评论洞察：苹果 iPhone 15 Pro 系列满意度 72% 创下新低】IT之家 10 月 25 日消息，国外调查机构 PerfectRec 利用谷歌收集了 69.5 万条用户评价，表示苹果 iPhone 15 Pro 系列机型的满意度正逐渐下滑，只有 72% 的用户打出五星好评。注：本次调查的用户评...全文 [组图共3张] 原图 ,2023-10-25 08:31,0,0,0
NprzooKLq,【#Alphabet第三季度营收767亿美元#，同比增长 11%】谷歌母公司 Alphabet 本周二公布了今年第 3 季度财报，营收 767 亿美元，同比增长 11%，超出了华尔街预期。然而，由于云业务的收入低于分析师的预测，该公司股价在盘后交易中下跌约 5%。广告仍然是谷歌的核心业务和主要利润驱动力。广告收入为达到...全文 原图 ,2023-10-25 08:10,0,0,0
Nprw7qMQD,【#微软公布2024年第一财季财报#：净利润1630亿元 同比增长27%】微软发布了2024年第一财季（截至2023年9月30日）财报，营收565亿美元（约合人民币4130亿元），同比增长13%。第一财季，微软营业利润为269亿美元，增长25%；净利润为223亿美元（约合人民币1630亿元），增长27%。（微软财报）  原图 ,2023-10-25 08:02,0,0,0
NprjUlysE,#苹果正式在美国推出分期付款服务 #【苹果在美国正式推出分期付款服务 Apple Pay Later】#苹果推出ApplePayLater# IT之家 10 月 25 日消息，苹果公司此前推出了一项新的支付服务，名为“Apple Pay Later”，该服务允许用户在购买商品时选择分期付款的方式，无需支付利息。这项服务于 2022 年 6 月首次...全文 原图 ,2023-10-25 07:32,0,0,0
NpnRUoTRp,【#中国风谷吹过绿色的风#】1989年10月，中国第一个大型风电场在新疆达坂城诞生，中国风电事业自此起步，步履蹒跚却坚定有力。如今#中国风电装机规模连续13年位居世界第一#，新型电力系统与能源体系加快构建，中国风电开启绿电之路，推动能源革命，将“绿色低碳”根植中国人内心，为世界减碳和环境保护...全文 ,2023-10-24 22:45,0,0,0
NpnRHFiHt,#神十七航天员已做好出征准备#【#神十七发射任务全区合练#】今天，神舟十七号载人飞船发射任务组织全区合练。目前，各系统已经完成了相关功能检查，并做好发射前的各项准备工作。神舟十七号三名航天员已从身体、心理、技术上为飞行做好充分准备。期待#神十七发射#！央视新闻的微博视频  ,2023-10-24 22:44,0,0,0
NpnvOphoV,#抢到丝塔芙了吗# 双11你抢到丝塔芙了吗？秋冬干燥，很适合给肌肤加一顿48小时长效滋润的保养！从头到脚，寸寸肌肤，享受SPA级舒适感。  原图 ,2023-10-24 21:50,10,1,1
NpntLbIkR,【#那天起嫦娥奔月不再只是神话#】2007年10月24日，#16年前的今天嫦娥一号成功发射#。十六载砥砺，数万名科技工作者托举“嫦娥”一次次成功飞天。今年探月工程四期全面启动，“2030年之前，中国人的脚印肯定会踏在月球上去”。当“嫦娥奔月”的故事不再只是神话，未完待续，一起期待！...全文 ,2023-10-24 21:45,0,0,0
NpnhyqidL,【#全网最低价和最低价有何区别# ？】有媒体曝光了一份“美ONE直播推广服务合同”，合同中写道，品牌需保证赠品的价值为保证期限内在保证范围内的同等条件下价值最高。且在保证期限内，品牌需要保证其通过指定达人在本合同框架下双方约定的所有推广服务下提供的促销力度为保证期限内在保证范围内的同...全文 ,2023-10-24 21:15,0,0,0
NpmZiF10c,【研究显示：#向全球顶级富豪征税2%可创收2500亿美元#】10月23日，“欧盟税务观察中心”发布报告称，如果向大约2700名全球顶级富豪征收2%的最低财富税，估计能每年合计增加税收2500亿美元。其还表示，亿万富翁通过专门的控股公司转移某些类型的收入，包括公司股票的股息，而这些公司通常没有其他目的，...全文 ,2023-10-24 20:30,0,0,0
NpmYQj9g2,"#天猫双11直播间堪比跨年演唱会#五月天演唱会女孩举牌说点歌给爸爸：约翰蓝侬，阿信临时改歌词：没了躯壳，就活在你的心中。（原歌词是：没了躯壳，就活在人们的心中）本来歌词就已经很好哭了，最后小姐姐那句""爸爸听到的演唱会比我多""直接泪崩双门一棵小趴菜的微博视频  ",2023-10-24 20:29,0,0,0
NpmwCEgh5,#京东直接买现货真香##被今年双十一拿捏了#今年双十一流行当现货人：不必经过复杂的交款流程和漫长的等待就能低价喜提现货，今天下单明天收货，也太酷了吧！快来一起做现货人~  [组图共3张] 原图 ,2023-10-24 19:20,1,0,0
NpmuHiObW,#为啥今年支原体肺炎这么折磨人# #支原体肺炎为何会反复发作# 【医生详解：原体肺炎的易感人群是哪些？】近期，随着气温持续走低，我国也进入呼吸道疾病高发期。一种名为支原体肺炎的呼吸道疾病今年引起了很多人的关注。什么是支原体肺炎？支原体肺炎有什么新特点？成年人会感染吗？我们采访了甘肃省中...全文 ,2023-10-24 19:15,0,0,0
NpmiYFJ3J,#天猫双11直播间堪比跨年演唱会#22年前被任贤齐救过的女孩来看演唱会了，好感动～这才是明星的力量正能量！！女孩23岁却认识任贤齐22年，22年前被任贤齐捐款救命的女孩，长大后来看他的演唱会……[苦涩]圈内妹妹的微博视频  ,2023-10-24 18:46,3,0,0
NplUmgJTR,#今晚的购物车里都有啥#重磅整理的老爸评测榜单！干货满满，还不快来查收你的保姆级双11攻略老爸评测-魏老爸的微博视频  ,2023-10-24 17:45,0,0,0
NplKw0Xkb,#今晚的购物车里都有啥#【外国网友建议为双十一申遗】 从“尾款人”到“晚八人”，每年双11网友们总会创造出各种好玩有梗的新词。如今，天猫双11即将步入第15个年头。而在国外，双11则被一些国家当成一个互送礼物，表达情谊的日子。与此同时，在一些国家，也受中国双11购物节的影响，开启大促，甚至不...全文 ,2023-10-24 17:21,0,0,0
NplBP1d3O,#京东直接买现货真香#【电商纷纷“参战”双十一 你买还是不买？】随着“双十一”购物节的临近，各大电商平台纷纷公布了今年规则，都宣称今年“双十一”商品价格低，是真材实料的优惠。和往年的熬夜等优惠、拼单凑满减，规则云里雾里不同，今年多个电商平台宣布拒绝套路，直接“血拼”低价，推出官方直...全文 ,2023-10-24 17:00,1,0,0
NplpP3MOh,【#日本科学家称人类精子打败了牛顿#】据智慧科技迷报道，牛顿第三运动定律是说相互作用的两个物体之间的作用力和反作用力总是大小相等，方向相反，作用在同一条直线上。然而近日，日本京都大学的一个科学家团队发现，人类精子运动则打破这个规律，当精子游泳扭动身躯时，不会引起周围环境的反应，蔑视...全文 ,2023-10-24 16:30,0,0,0
NpldDFiDu,【避免重要文件泄露，#谷歌停用安卓工作资料中附近分享功能#】安卓的附近分享（Nearby Share）相当于苹果设备上的 AirDrop，可帮助用户在各种设备之间互相传输图片和文件。不过，这一功能如果用不好，往往就会造成一些严重损失，例如不小心将公司机密文件分享出去。谷歌已经发现了这个问题，并停用了...全文 原图 ,2023-10-24 16:00,0,0,0
Npl7wiYoZ,【经观news | #日本GDP将跌至全球第四# 】据日本共同社10月23日报道，国际货币基金组织(IMF)近日预测，2023年日本的名义国内生产总值(GDP)将从全球第三跌至第四，被德国反超。日元贬值导致换算成美元后的GDP缩水，此外名义GDP受物价变动影响，因此德国比日本更高的物价涨幅也得到反映。...全文 ,2023-10-24 15:45,0,0,0
Npl1zar6a,【#科大讯飞发布大模型称综合能力已超ChatGPT#】10月24日，2023#科大讯飞#全球开发者节在合肥体育中心开幕。科大讯飞董事长刘庆峰宣布讯飞星火3.0正式发布，在文本生成、语言理解、知识回答、逻辑推理、数学能力等七大能力上均持续提升。据刘庆峰介绍，讯飞星火3.0通用模型将全面对标ChatGPT，中文能力...全文 ,2023-10-24 15:30,1,0,0
Npl1wvPpm,#被今年双十一拿捏了#今年京东双十一超划算，不仅跨店满299减50，还可叠加20元补贴！从美食、穿搭、到数码产品······你想要的都是现货，不用等待！还有全程价保，果断下手不怕买贵，#京东11.11真便宜#！京东的微博视频  ,2023-10-24 15:30,94,30,60
NpkVmnayR,【#疯狂小杨哥投资涉及多个行业# 涉及旅游、食品、服饰等】#盘点疯狂小杨哥投资行业# 针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，10月23日，小杨哥在直播间回应称，实体不会陨落的。企查查APP显示，由小杨哥（张庆杨）、大杨哥（张开杨）间接持股的三只羊（合肥）控股集团有限...全文 ,2023-10-24 15:15,0,0,0
NpkPjgI0H,【#PICO回应称在正常运营#】#PICO辟谣近半员工离职# 近日据@澎湃新闻 报道， #字节跳动旗下PICO近半员工离开#，PICO多位核心业务负责人相继离职或调岗，整体员工距离高峰时期只有一半等消息引发关注。今日，PICO方面回应@新浪科技 表示，“消息不实，PICO在正常运营，公司会长期投入XR业务。”据报道...全文 ,2023-10-24 15:00,0,0,0
NpkEa6jPv,今日份#数码调查#：你会边充电边玩手机吗？#手机充电的谣言你信了几个# 你会边充电边玩手机吗？  ,2023-10-24 14:33,1041,2,0
NpkwW53j4,#女子举报嫂子婚内出轨生子为遗产继承#【女子举报嫂子身为公职人员婚内出轨生子 官方：内容不实 为了遗产继承】#官方回应女子举报嫂子出轨生子#@华商报 消息，近日，网传“男子离世前与公职人员妻子所生孩子非亲生，其妹妹举报”引发网友热议。10月24日，华商报大风新闻记者从湖南衡阳雁峰街办相关负责...全文 ,2023-10-24 14:15,0,0,0
NpjSucjMF,【#周鸿祎称程序员节是唯一不能放假的节日#】你认为#程序员节该放假吗#？刚刚，360创始人、董事长兼CEO@周鸿祎 在微博发文谈#2023程序员节#。他写道：“今天是程序员节，先祝广大程序员节日快乐。……有人送了我一份节日礼物，还问我‘程序员节能放假吗？’这是个好问题。……我认为程序员节是唯一不能...全文 ,2023-10-24 12:35,0,0,0
Npj8b2mPp,【#美国iPhone15系列预订量创多年来新高#】IT之家 10 月 24 日消息，尽管最近有消息称苹果 iPhone 15 系列在中国的销量不佳，但在美国似乎势头很好。美国电信运营商 AT&T 在上周公布了 2023 年第三季度的财报，显示其智能手机销售和现金流均表现良好，其中 iPhone 15 系列的推出起到了重要作用，AT&T...全文 原图 ,2023-10-24 10:41,0,0,0
NpiHImn2Q,【#马斯克隧道挖掘公司估值较去年高22%#】据The Information报道，两名知情人士透露，马斯克旗下的隧道挖掘公司The Boring Company以比去年一轮融资高出22%以上的价格出售了员工和投资者持有的股票。根据最近的价格，这家初创公司的潜在估值超过了70亿美元，出售股价约为每股24美元。（财联社）  原图 ,2023-10-24 09:36,0,0,0
NpipQ3uQK,【用户反馈：#iOS17无法正常使用隔空打印#】部分 iPhone 用户反馈，升级到 iOS 17 之后，无法正常使用“隔空打印”（AirPrint）功能。“隔空打印”是一项 Apple 技术，可帮助你创建无损打印输出，而无需下载或安装驱动程序。用户反馈升级之后，在“隔空打印”窗口中，不再显示此前已经连接的打印机，用...全文 ,2023-10-24 08:52,0,0,0
Npidf13NK,【祝贺！#遥感三十九号卫星发射成功#】记者从中国航天科技集团获悉，10月24日4时03分，长征二号丁运载火箭在我国西昌卫星发射中心点火起飞，随后将遥感三十九号卫星送入预定轨道，发射任务取得圆满成功。此次任务是长征系列运载火箭第492次发射，也是长二丁火箭在本月的第三次腾飞。...全文 ,2023-10-24 08:21,1,0,0
NphTHdiU2,你的iPhone，热吗 ？iOS17.0.3真的修复异常发热问题了吗 ？更新前后发热大揭秘！[你好]由于iPhone15系列开售后，有不少用户抱怨新机发热严重，苹果推送了iOS17.0.3系统更新，声称解决了iPhone的异常发热问题。这次更新是否真能让你的iPhone降温？我们拿来了两台更新前后的iPhone15 Pro，通过实测见分...全文 ,2023-10-24 07:33,0,0,0
NpdAl1rsj,#拼多多双11主打一个无需技巧# 双十一买手机怎么不踩雷？看这几个重点就行↓↓egg茄子的微博视频  ,2023-10-23 20:34,2,0,0
Npd8auSBu,【拼多多的命运齿轮是如何转动起来的？】#拼多多双11主打一个无需技巧# 在经济环境复苏的背景下，更多用户有高性价比的购物需求，对长期深耕性价比的拼多多来说是重要利好，纵观拼多多的崛起之路，最初是抓住下沉市场人群实现快速起量，后通过百亿补贴等战略级项目实现人群以及品牌的上翻，贯彻了「高...全文 ,2023-10-23 19:25,0,0,0
NpcRnBtYr,#预售有预售的道理# 分享五款适合秋冬，或者混合偏干性肌肤的养肤型粉底~ 双十一预售你准备好买哪一款了吗？Kevin凯文老师的微博视频  ,2023-10-23 18:43,1,2,0
Npcq8yrqC,#预售有预售的道理# IDC预计，在即将到来的今年“双十一”购物节期间，IT终端市场将呈现以下几个特点:①电商平台仍为主战场，社交电商将成新热点：社交媒体平台与电商平台的结合将为消费者带来更加个性化的购物体验。通过社交分享、推荐购买等方式，消费者能够更加方便地获取产品信息，分享购物心得...全文 原图 ,2023-10-23 17:36,1,0,1
Npc8IdfmE,#预售有预售的道理# 分享五款适合秋冬，或者混合偏干性肌肤的养肤型粉底~ 双十一预售你准备好买哪一款了吗？Kevin凯文老师的微博视频  ,2023-10-23 16:53,12,0,0
NpabN1001,【#老外开发AI中医能辨舌苔#，准确率达94%】舌诊，是中医特色的伟大诊断技能，已有几千年的历史。现在，人工智能技术则让这种技能再次升华。近日，伊拉克和澳大利亚的科学家开发了一套AI智能系统。通过使用智能手机等简单的设备识别舌苔，利用该系统能够准确判断糖尿病、肾衰竭和贫血等疾病，准确率高...全文 ,2023-10-23 11:55,6,0,0
Npa3y9Uki,【#苹果拟明年推出更智能Siri#，#苹果多个应用程序将融入生成式AI#】面对突如其来的人工智能热潮，苹果公司正在焦急地试图迎头赶上，计划最早在明年推出更智能的Siri版本，并将人工智能添加到尽可能多的应用程序中，包括苹果音乐（Apple Music）和生产力应用程序。公司内部也在争论如何部署生成式人工...全文 原图 ,2023-10-23 11:35,1,0,0
Np9VE5w5U,#QQ邮箱开始提供付费会员服务#【突然收费？！很多人的唯一，网友：无所谓】#QQ邮箱收费后你还会用吗# 你多久没登录QQ了？你的QQ邮箱还在用吗？因服务调整，目前QQ邮箱也开始提供付费会员服务，官方提供了多种付费方式，比如连续包月为每月25元，年费则是300元，目前暂时没有推出相应的优惠政策。至于会...全文 [组图共4张] 原图 ,2023-10-23 11:16,0,0,0
Np9N93OIF,【Stone Partners：#苹果已开始对折叠产品进行深入评估# 预计2027年左右发布】市场研究机构Stone Partners总监Kim Ki-hyun表示，苹果明年将首次在iPad Pro机型上应用OLED面板，OLED将会按照iPad mini、iPad Air的顺序逐步应用，预计会扩大到更多产品线。他还提到，苹果已经开始对四种类型的可折叠产品...全文 原图 ,2023-10-23 10:55,2,0,1
Np9DBcCKZ,#如何体面的退出一个群# 一个小调查：你有多少工作群？ 你有多少个工作群？  ,2023-10-23 10:31,345,3,0
Np9n6d0yE,【#小米14发布会定档# 】小米14系列已经正式官宣，将于10月26日晚7点发布。这场发布会上同台揭晓的还有全新系统“小米澎湃OS”，这是小米从底层重写的新系统，能够开启人车家全生态互联，未来将接替MIUI的位置，目前官微已经完成改名。（快科技）  原图 ,2023-10-23 09:50,0,0,0
Np9bbnAtL,#库克称超95%的产品仍在中国制造组装# 库克在采访中表示，截至目前，苹果有超过95%的产品仍在中国制造组装，在过去30年的时间里推动了中国供应链的蓬勃发展。同时，库克表示苹果希望和供应链企业在合作中实现“双赢”：不限于产品制造的合作、企业相关的应收，还应该包括环境保护、企业社会责任及教...全文 原图 ,2023-10-23 09:21,0,0,0
Np90Gb8sJ,#不同场景下如何科学避震#地震来时，记住标准求生姿势！  [组图共9张] 原图 ,2023-10-23 08:55,0,0,0
Np8SxpGq7,#苹果或将推出12.9英寸iPadAir# 目前在售的iPad Air 5搭载了10.9英寸屏幕，现在有消息称苹果正在研发更大屏幕的iPad Air。据DigiTimes报道，苹果或将带来一款搭载12.9英寸屏幕的iPad Air，将会成为截止至目前屏幕尺寸最大的iPad Air，且其屏幕为LCD材质。  原图 ,2023-10-23 08:35,1,0,0
Np8oWpl4w,【#迄今运行AI最快芯片北极面世#】美国IBM公司最新推出了一款类脑芯片“北极”，其运行由人工智能驱动的图像识别算法的速度是同类商业芯片的22倍，能效是同类芯片的25倍。相关研究论文发表于10月19日出版的《科学》杂志。“北极”芯片将其计算模块与存储信息的模块交织在一起，允许每个计算核心像访...全文 原图 ,2023-10-23 07:22,2,0,2
Np4UXomAH,【苹果CEO#库克称超95%苹果产品仍在中国制造#】库克在立讯精密位于浙江嘉善的工厂参观时（这家工厂主要生产Apple Watch）表示，苹果超95%产品仍在中国制造。在今年3月25日举办的中国发展高层论坛上，库克则主要交流了苹果对产业链、供应链等的看法。  原图 ,2023-10-22 22:30,1,0,0
Np4OLwxpW,【科技赋能！一起看#亚残运会上的助残黑科技#】在杭州第4届亚残运会的赛场内外，多种硬核“黑科技”让残障人士感受到了便利。康复训练机器人，能够定制个性化、娱乐化的康复方案；智能仿生手，能实现5根手指的灵活独立运动；电子导盲犬，能通过导盲绳调节行走速度……戳视频↓感受科技的力量。...全文 ,2023-10-22 22:15,0,0,0
