微博id,微博正文,发布时间,点赞数,转发数,评论数
NloASFrlu,大家回家一路还顺利吗？这几天刷小🍠已经看到好多因为堵车错过高铁的。  ,2023-09-28 17:14,990,9,247
NlfV8wIDR,#装备党的快乐谁懂# 放假最快乐的事必须是外出旅行了~去看看那辽阔的旷野、高耸的山峰、清澈的湖水，带上装备收好行囊我们一起奔向远方！ #不轻装旅行指南# 助你出行旅游一路无忧~ 心动不如赶快行动！京东3C数码国庆出游季，爆款3C数码装备可享至高24期免息，180天只换不修，来京东搜索“出游季”，一起开启潮酷长假~ 网页链接             [组图共3张]      原图                             ,2023-09-27 19:10,529,1681,348
NleJHBiE7,长假将至，大家评论区来推荐一些反复看但看不腻的好电影吧！#小泽看电影# 我先来说两个最近重看很喜欢的：① 《无耻混蛋》（2009）依托二战故事背景，却没有完全遵照历史的发展。故事天马行空，对话黑色幽默，明星互飙演技。电影有血腥画面，但丝毫不能阻碍想继续看下去的心情。这个电影看了大概也有十几遍，每次只要从汉斯上校小嘴角微笑着一出场，就一定会看完。超级爽片，适合假日重温。②《荒野猎人》（2014）小李子的影帝之作，其实我不太喜欢他的表演，但电影挺不错。几个元素我非常爱：一个是摄影和风光。这部电影真的是非常美，那个大广角拍山川绝了；一个是和大熊对打与钻马肚子，这两个场景超级刺激感官；第三个就是融入了荒野求生的桥段，野外生存的段落。电影故事简单不曲折，纯纯爽片，看的过瘾。             [组图共2张]      原图                             ,2023-09-27 16:09,1822,187,507
Nldqy0nbX,最近在 Apple Music 上攒了一个动力火车的歌曲列表，反反复复的循环播放。《那就这样吧》这首歌开头第一句歌词：“不要哭了嘛，该哭的人是我吧。”没有任何背景交代，没有任何铺垫，上来就这么一句，就把女生跟男生提出分手，但女生自己哭到不行的分手场景描绘出来。一共 12 个字，有人物，有故事，有情绪，甚至还敏锐的抓住了女生的伤心和男生的无奈，画面感十足。我经历过华语乐坛的最高光时刻，每每想到这里，就觉得知足了。                  原图                             ,2023-09-27 12:49,1375,62,268
NlcmK9SJx,大家每天早上醒来第一个打开的手机 app ，和睡觉前最后一个关上的手机 app 都是什么？  ,2023-09-27 10:07,2219,41,1049
Nl7ditBTC,恭喜中国队收获杭州亚运会电竞首金！没记错的话，从第一代开始 iQOO 就一直是 KPL 比赛官方用机，这次作为杭州亚运会电竞赛事官方用机，iQOO 一如既往的达到了高标准，一路见证、支持中国队选手站上了亚运的最高领奖台。其实无论是中国电竞选手，还是国产性能手机，在各自的能力上都是国际领先、降维打击的，里面包括很多科技创新和顶级配置、用户导向的调校。今夜是梦想实现之夜，再次恭喜中国队！#iQOO11S亚运电竞官方用机# 钟文泽的微博视频                                 ,2023-09-26 21:00,1416,3929,776
Nl6IccoP4,晚上吃一顿烤串。#小泽吃饭联播# 今天没点小腰，点了一串腰子，吃着确实过瘾。另外连喝两瓶啤酒，直接进入微醺状态[开学季]配合一碗西红柿鸡蛋疙瘩汤，组成今日晚餐。  [组图共9张] 原图 ,2023-09-26 19:43,820,14,153
Nl6rYdmQI,挑战了一下我的软肋：折耳根（鱼腥草）还是不行[苦涩]刚进嘴那一瞬间还觉得没味道，但是大概延迟了三秒钟，就觉得一个具有强大引力的鱼缸黑洞将我吞噬。真的接受不了…太腥了[苦涩]#小泽吃饭联播#  原图 ,2023-09-26 19:03,1059,6,464
Nl45oEvz8,今日午餐：炖牛筋牛腩 + 肉燥生菜 + 卤蛋。#小泽吃饭联播# 炖牛筋牛腩很棒，送来的时候还热气腾腾，牛肉超大一块，吃得过瘾。牛筋用筷子夹起来一弹一弹的。生菜加了一大勺肉燥，肥瘦相间，我加了一些盖在米饭上，完全就是一碗卤肉饭。今天这顿口味也不过咸，调料把控的刚刚好。  [组图共9张] 原图 ,2023-09-26 13:02,634,8,125
NkXrJ168t,遇事不决吃饺砸。#小泽吃饭联播# 除了标准小泽套餐的猪肉鲜虾饺子、拌凉菜和腊八蒜。把昨天剩的猪耳朵热了一下，可惜家里没啤酒了，不然高低得来一罐一醉方休。今天开发了新款饮品，可口可乐推出的柠檬红茶。零糖零卡，味道比之前统一的无糖红茶好喝一些，还不错[开学季]  [组图共6张] 原图 ,2023-09-25 20:08,822,16,134
NkWAVeviG,【 华为 Mate60 RS 非凡大师开箱：为什么红色陶瓷这么难？】在今天的发布会上，作为 Mate60 系列的终极大招 —— RS 版本终于登场。这次在外观上延续了前两代 RS 棱角以及不同质感的陶瓷工艺，但是带来了烧制难度大增的红铜色陶瓷。另外，华为在 60 系列上也正式告别保时捷设计，开启了自主的非凡大师 Ultimate Design。由于今天只解禁了外观，所以我带大家好好看看外观设计的细节。 钟文泽的微博视频                                 ,2023-09-25 17:58,7831,7172,1968
NkVTykeOS,好家伙，极限操作把国庆节前的最后一款手机视频做完了...现在开始上传，一会和大家见面！（不要传错时间，不要传错视频）  ,2023-09-25 16:11,1348,4,200
NkNos4Uh3,今日晚餐：白菜豆腐丸子汤 + 爆三样 + 卤猪耳朵 + 脆笋豆干。#小泽吃饭联播# 本来预期今天猪耳朵是主角，万万没想到啊，白菜豆腐丸子汤真的是惊艳。白菜鲜甜，豆腐细嫩，再用鸭汤这么一熬，便胜却人间无数😋  [组图共9张] 原图 ,2023-09-24 18:32,908,15,182
NkL0eb9xU,回归麦当劳🍔 #小泽吃饭联播# 依然是定制版的蔬萃双牛堡，不加培根、多加一片西红柿。这个版本优点就是不油不咸，牛肉的香味不会被芝士🧀其他材料所掩盖，而且口感水润。前几天一直没吃麦当劳是因为做视频那一周天天吃顿顿吃，所以这几天换了换口味😄  [组图共4张] 原图 ,2023-09-24 12:27,845,14,165
NkKn6cSIV,还有一周就要进入中秋 + 国庆的长假了，大家都买好回家/出行的票了吗？今年长假大家计划出去玩还是家里蹲？  ,2023-09-24 10:51,1007,9,467
NkK6l3KVP,我睡觉的时候有听播客或者短视频的习惯。昨天像往常一样睡觉前随手打开一个喜欢的科普类博主，然后手机设置成“听视频”的模式，迷迷糊糊的睡着了。半夜半睡半醒间突然听到手机里那个博主在那说 “这次主镜头采用了 4800 万像素，3 倍镜头拍摄的人像更美布拉布拉布拉...”我还以为我起猛了出现幻听了。拿起手机发现是博主接了一个 OPPO 的推广                                 ,2023-09-24 10:09,1383,104,309
NkEnJxOXE,让看吃播决定自己菜单的同学失望了，今天复刻了昨天的晚饭老边饺子太好吃了实在控制不住啊[苦涩]今天增加了腊八蒜和麻辣鸭肠，饺子最后没吃了，剩了仨…老边饺子的缺点就是量太大，真的是吃不动一醉方休水继续是东方树叶，椰子水喝完了，这两天得进点货了。#小泽吃饭联播#  [组图共8张] 原图 ,2023-09-23 19:36,1039,22,219
NkCpPC1Y6,查看了一下 Apple Store 零售店线下取货的库存。目前北京、上海、深圳、济南这些城市，基本都可以在店里直接购买蓝色钛金属的 iPhone 15 Pro。至于 iPhone 15 Pro Max 可选型号少一些，都是大容量版本，也都是蓝色钛金属版本，其他三个颜色目前还没有库存。图片中都是非 “年年焕新” 的购买通道，如果有 “年年焕新” 特殊通道的话，放货量和可选型号还会多一些。这些库存是根据店内销售情况实时变化的，不只是早上放货，偶尔刷刷可能也会刷出其他颜色。一年一度的 “以旧换新” 视频大概会在十月份拍摄，因为我除了 “年年焕新” 还有以旧换新的设备，现在店内库存比较紧张，等十月应该就比较稳定了。另外前阵子来回倒时差 + 做视频（我最烦的就是倒时差），也打算休息休息，正好连上中秋和国庆长假。             [组图共4张]      原图                             ,2023-09-23 14:35,1644,25,545
NkBAEaTVy,午餐来一顿寿喜锅。#小泽吃饭联播# 本以为套餐里是米饭，结果送来才发现是乌冬面。我一向不擅长吃面，还有些失望，没想到这个面条倒进锅里，居然味道和口感都不错。寿喜锅里我最爱吃的是牛肉、白菜和豆腐，其他配菜都无所谓，只这三样加足对我来说就够了。配菜里有一个糯米团子，我很少吃甜食，不确定叫什么名字，外边撒了巧克力粉，糯米团子中间好像是奶油。吃一口香甜度拉满，但我就尝了一口，没敢再吃。盐烤秋刀鱼不太行，未成年就进入职场打拼，肉少刺多，下次不点了。             [组图共9张]      原图                             ,2023-09-23 12:29,706,8,122
NkBioqHIs,拿到了三星 Galaxy Z Fold 5 THOM BROWNE 限量版。拍几张照片带大家快速过一下。联名礼盒包含了定制手机，定制 Galaxy Watch6 手表，以及两个皮革手机壳、一副表带、和一根带笔套的 S Pen。  [组图共9张] 原图 ,2023-09-23 11:44,610,24,98
NkATVEXEi,《超级马力欧兄弟 惊奇》官方 6 分钟宣传短片必须要说，任天堂出的游戏真是对胃口。看这个《惊奇》短片，有点把经典的横版过关《超级马力欧》和《奥德赛》那种自由变形玩法结合在了一起。其中有一个状态是成为敌人和自己都看不见的隐身形态，那个太好笑了吧！我最期待的还是同屏多人游戏，好玩的双人/多人游戏数量还是不多，上次《双人成行》之后我好像就没玩什么有趣的多人游戏了。虽然一起玩游戏的时候一直吐槽怎么不会 “跳，跳，冲” ，但那实际不是生气，而是游戏的快乐过程 钟文泽的微博视频                                 ,2023-09-23 10:44,511,120,84
Nkvb1gKuL,晚上复购老边饺子，配合他家的凉菜。作为一个资深爱饺子用户，我必须要说，老边饺子的韭菜猪肉鲜虾馅（以下简称三鲜）真的是在我平时常吃的东方饺子王、新兴园和喜家德对比中，明显占据上风。体现在虾仁够大，一个饺子一个虾（东方饺子王的三鲜是海米）；有猪肉的油脂香气（喜家德的三鲜就没有肉馅），15 个饺子分量十足，价格和喜家德的 12 个价格接近。值得推荐一下。#小泽吃饭联播# 缺点就是凉菜量大且价格不便宜，要是有小分量的可以选择就好了。今日一醉方休水依然是东方树叶，有同学问这个龙井怎么买，我是今年春天的时候买了几箱储备起来了，大家要买的话可以等等明年春天。             [组图共6张]      原图                             ,2023-09-22 20:10,773,22,156
NkuDfn51o,【 iPhone 15 系列开箱：15 还是 Plus 该怎么选？】今年产品太多实在忙不过来了，所以 15 数字系列就简单做一个开箱，说说购买建议，不拍摄详细的评测了。数字系列虽然没有什么新技术，但堪称一个青春版的 14 Pro，其实应该是过去三年竞争力最强的数字系列。而且我必须要说，今年数字系类的后盖太好看了，秒杀 iPhone 15 Pro 系列啊... 钟文泽的微博视频                                 ,2023-09-22 18:46,2366,494,402
Nks6bl7Rd,中午一顿德克士咖喱鸡排饭🍛 #小泽吃饭联播# 配合一对烤翅。不得不说，德克士的品控真的是不错，每次点餐鸡肉、米饭的水准都比较稳定。所以大家一定要没事多出去走走，行万里路，去五台山，我才知道原来德克士不错😋  [组图共4张] 原图 ,2023-09-22 12:19,921,24,245
NkqxWv11X,iPhone 15 系列第一波用户已经拿到机器了。我看了一下现场取货的型号，原色 iPhone 15 Pro Max 最多。大家收到货了吗？  [组图共9张] 原图 ,2023-09-22 08:22,3813,107,1169
NklACmFTi,今日晚餐：排骨炖豆角 + 西红柿炒鸡蛋。我发现酱油这个东西还是蛮厉害，一个“酱香”好像适配所有食物。#小泽吃饭联播# 别说排骨和豆角，就是用菜汤拌在米饭里，米饭也能变的瞬间无比美味。一醉方休水是椰子水，这一箱的倒数第二瓶，准备购置新的饮品了。  [组图共6张] 原图 ,2023-09-21 19:45,963,19,189
NkknbjNS3,iPhone 15 Pro Max 运行《生化危机 8》全过程⚠️ 视频中有一些比较血腥暴力的画面，不要让小朋友看到 ⚠️这两天有好多同学发消息给我，说我测试《生化危机 8 》这段好像在海外游戏圈里关注度很高。因为当时评测为了缩短视频时长，所以就截取了一小段，并且一些画面做了模糊处理。在这里把完整的过程放一下，给比较关注游戏的同学做个参考。必须要说，我平时胆子很小，《路易吉鬼屋3》自己晚上玩都有点头皮发麻，《生化危机》这种要不是为了测试更是碰都不会碰...测试这段是半夜 12 点开始的...大家有过那种后背发紧的感觉吗... 钟文泽的微博视频                                 ,2023-09-21 16:39,2162,312,346
Nkk20oazl,【 Apple Watch Series 9 评测未播出片段 】昨天视频太长了，所以剪掉了两分钟，但还是发出来分享一下，因为有一些新知识点还有点意思。比如大家的 Apple Watch 铝合金版本的铝制外壳，就是使用回收的 iPhone 铝合金外壳重新打造。所以之前有同学问回收的 iPhone 都去哪了？其实是以另一种形态融入大家的生活了。 钟文泽的微博视频                                 ,2023-09-21 15:47,1327,153,154
NkjCPCVV7,出发之前在北京还有严重的花粉过敏，回来在家一顿狂做视频也没怎么出门，今天再出去感觉今年的过敏季好像已经过去了。北京的大家这几天感觉怎么样？过敏都结束了吗？现在北京进入了非常舒适的天气，白天也不热，太阳晒着也很舒服，是游玩的好时节。  原图 ,2023-09-21 14:45,470,8,133
NkiUmFmXK,#小泽吃饭联播# 震撼回归！（duang）吃了一周麦当劳 吉野家 老边饺子，终于能吃顿炒菜了✌️[苦涩]✌️直接毛血旺、糖醋里脊、蒜蓉西兰花走起。不过糖醋里脊今天水平滑坡，出现严重粘粘，还是店里刚出锅的最好。一醉方休水是龙井新茶，不过也半年了，不算新茶了，茶汤没有刚买的时候清澈，味道还是很香。             [组图共4张]      原图                             ,2023-09-21 12:56,1060,12,226
NkhHjh0uq,这两天有用户跑到评论区发截图给我，截图的内容大概是当时小米 11 还是 12 的非旗舰机型取消了 5 倍长焦。我当时的评价是：“对于定位普通用户的走量机型，取消长焦是对的，5 倍长焦是大家伙被华为带沟里了，因为 2 倍和 3 倍对于普通用户更实用。”（因为那会很多大众机型都卷五倍镜头）这些人认为现在苹果发 5 倍所以我被打脸了。本来不想理，但因为是断章取义的截图以及造谣，所以就说一下：① 我当时评价的就是非旗舰走量机型，本身定位大众，5 倍就是不适合，这个观点到今天我也不改变。今天的华为 vivo OPPO 在内的大量安卓手机即使是影像旗舰机型也都转换到 3.5 倍长焦，也说明了我的观点是对的：放弃 2 倍 3 倍 4 倍直接跳转到 5 倍，体验并不好。② 苹果这次推出 5 倍的 Max，我在视频里也并明确表示 5 倍并不比 3 倍更好，同样指出了 5 倍对于普通用户的问题。购买建议是不建议以焦距作为选择参考，而是根据屏幕尺寸参考。另外，如果苹果只停留在主镜头和 5 倍两个焦段，我同样认为是有问题的，肯定走不远。但与当年视频不同的是，iPhone 用主镜头实现了 2 倍光学变焦。根据我的理解，苹果应该是要打算通过主镜头搞定 3 倍和 4 倍光学画质的拍照效果，这样就能打通主镜头和长焦之间的距离。现在已经搞定了 2 倍光学画质，今年这个 4800 万像素光场融合应该就是为了明年铺路。如果在 iPhone 16 Pro 或者 17 Pro 上实现了主镜头的 3 倍光学画质拍照，希望大家还能记得来我这条微博打个卡。也算是我预判对了。③ 那个评测当时有个位置说华为有很多中年用户很爱摄影和长焦。那个观点确实欠妥  不过视频发出当天晚上我就发微博解释过了，当时想表达的含义就是只有华为那么做，是能驱动市场的，但对于其他品牌的普通用户（以及针对普通用户的非 Pro 机型），5 倍长焦的价值不大。④ 我觉得对于数码圈一小部分网友，有一个不好的习惯，就是戾气重，爱嘲讽。预设其他人是敌人，把交流看作是战斗的一部分。没必要。所以大家也能看得出来，我现在除了评测视频也减少了发数码的内容，评论区撕逼明显减少。发点吃饭联播，大家有说有笑，感觉很好。 钟文泽的微博视频                                 ,2023-09-21 09:51,10247,268,1006
NkcKo7VpT,【 Apple Watch Series 9 & Ultra 2 评测：不健身就是美丽小废物？】今天的视频，包括两个部分，前半部分是两款手表的更新，后半部分是很多同学都不太了解，如果自己平时不健身，Apple Watch 还有什么用。我想通过十个完全不健身的功能，帮助大家更好的了解这个小家伙如何帮助我们了解自己的健康的。 钟文泽的微博视频 抽奖详情                                 ,2023-09-20 21:14,5139,9101,2285
Nk8nl05Im,不少同学纠结选 iPhone 15 Pro 还是 Pro Max，把昨天视频里的建议文字分享给大家：这两款手机的选择，主要从屏幕大小来进行判断会更简单。喜欢大屏震撼选 Max ，喜欢小屏手感选 Pro，这个作为核心判断标准。至于影像，Max 的五倍在望远上更好，Pro 的三倍在人像上更方便，两者拍照本质上没有优劣区别，而是使用场景的区别。三倍的使用难度更低一些，适合更多人。但对于大部分用户，这两个焦段在日常使用上都没有两倍焦段和一倍焦段更常用，所以如果非常纠结不知道该选择哪枚镜头，那么就从屏幕大小来判断就好了。                                 ,2023-09-20 10:07,3220,69,993
Nk3n1uCvo,【 iPhone 15 Pro 系列评测：决定性瞬间。】iPhone 15 Pro & 15 Pro Max 使用了两天时间，各种测试了一遍，希望能够通过这支视频，帮助大家了解这是一款怎样的手机，以及苹果是如何看待手机影像的。很多同学在纠结是买 Pro 还是 Max？视频里我也给出了自己的建议，希望能有参考。 钟文泽的微博视频 抽奖详情                                 ,2023-09-19 21:22,28457,21624,5659
Nk3eVr5AO,传错了又 大家等我重新传一下  ,2023-09-19 21:02,1530,9,448
NjYt6aaZv,iOS 17 正式版推送更新。大家升级了吗？  原图 ,2023-09-19 08:53,3334,55,1697
NjTNj8HxN,【 AirPods Pro 2（USB-C) 评测：听，计算音频的时代来了 】视频里提到的 “自适应” 模式，AirPods Pro 2 Lightning 版本升级后也同样可以获得。两者在使用上只有视频里提到的两个差别，其他都一样。 钟文泽的微博视频  抽奖详情  ,2023-09-18 21:00,6117,9600,2556
NjGGCrXVh,中午尝试了一下老边饺子的鲅鱼韭菜馅饺子。鲅鱼馅的优点就是鲜，真的是鲜，另外汁水足，口感润。但缺点是咸（吃到一半就渴了），另外因为没有虾仁三鲜中猪肉油脂的香气，所以吃起来略显单调。老边饺子他家份量依然很大，数量多，单个饺子个头还大，没吃完就已经饱了。#小泽吃饭联播#  [组图共2张] 原图 ,2023-09-17 11:37,1006,27,205
NjzVFuQjV,苹果高级副总裁 Deirdre 在接受采访的时候官宣，Apple Store 温州店即将到来。这是浙江省继杭州西湖店、杭州万象城店和宁波天一广场店之后第四家 Apple Store。以后温州的同学想以旧换新、线上下单线下取货以及售后维修应该都会更方便了。西安：  ,2023-09-16 18:25,3539,73,832
NjyO7isz9,刚刚得知，我之前看的很多的一个 YouTube 创作者 Jonathan Morrison 最近的健康状况很糟糕。他是一位拥有 256 万粉丝的油管创作者，之前更新频率一直很稳定，但从去年开始突然大幅降低更新频率，甚至几个月断更。他刚刚发布了一支视频解释了他的健康状况：他在去年感染了带状疱疹病毒（这个我几年前也感染过，后背真的是疼，我大概是两三周左右恢复的），但他比较不幸的是，病毒感染到眼睛中，更要命的是疱疹消除之后，在眼球上留下了疤痕。这给他的视力带来了严重影响，他日常看外界的时候会出现严重的眩光和重影，甚至会有三重重影。除了严重影响视力，疱疹疤痕对双眼的破坏，使得他日常生活中的平衡感严重受损。而且令人绝望的是，已经过去了一年时间，但疤痕并没有消除吸收的迹象。之前我发过微博科普带状疱疹的危害，这是一种病毒，没有有效的药物可以治疗（治愈），只能通过服药来减少痛苦缩短病程（阿昔洛韦用来抗病毒，维生素B用来营养神经，炉甘石剂用来加速疱疹干瘪），大概两到三周可以恢复到正常状态。但对于老年人，可能会损伤神经，留下终身神经痛的毛病。现在我们国家已经有带状疱疹的疫苗，自费（大概三千元左右），有年龄限制（好像是五十岁以上），打针可以预防大概五年左右，大家可以帮家里的长辈看看，我爸妈在我的劝说下去年已经完成了两针疫苗的接种。年轻人目前还不能打疫苗，只能日常注意休息，缺少休息和睡眠很容易被病毒入侵。祝大家身体健康。                                 ,2023-09-16 15:34,2801,243,390
NjsoQ0X9P,深夜，想念今天凌晨的那一碗拉面🍜当时拍了个小视频记录，但飞机上 Wi-Fi 速度传视频要等比较久，就没传。晚上没吃饭，现在肚子饿得咕咕叫，和大家共勉一下。大家感受一下那个面条的韧度。日本空乘小姐姐端上这碗面的时候跟我说了一句日语：“什么什么什么西麻斯”。不知道什么意思。#小泽吃饭联播# 钟文泽的微博视频                                 ,2023-09-15 23:15,1205,187,185
NjrxXisOd,今天没有抢到首发当天取货的同学也不要急。除了官网排队购买，官网还有一条渠道，是从 9 月 23 日也就是 iPhone 15 Pro 正式开卖之后第二天，官网会开启每日线下取货通道。那个颜色和版本就比较随机，需要每天刷刷看，看见合适的直接下单，基本都是当天取货。其中“年年焕新” 用户在这个渠道会有专门的预留库存，可以优先于普通用户进行购买。我去年的年年焕新就是这么刷到的。今年我首发没入手，留着年年焕新的时候给大家拍视频，一年一度随机抽取一名苹果幸运小姐姐考察业务能力的时候又到了                                 ,2023-09-15 21:05,2698,46,1207
Njro8wehv,① 对于 Max，截止目前，iPhone 15 Pro Max 首批货几乎卖没了...大部分型号发货周期推迟到了 2-3 周和 4-5 周。1TB 容量版本发货时间 4-5 周较多，估计容量太大，备货少。目前只有蓝色 Pro Max 512GB 版本还是首发时间的 8 个工作日② 对于 Pro，目前 iPhone 15 Pro 系列灰色、白色和黑色所有容量版本发货时间都改到了 2-3 周，应该是第二批了。蓝色版本全系版本依然是 9 月 22 日首发送达蓝色用户也可以调整好心态，出门手机撞色概率最低。                                 ,2023-09-15 20:41,3151,72,1065
NjrhUFP4l,目前 iPhone 15 Pro 钛金属原色全部存储版本发货时间都来到 2-3 周。白色 1TB 版本可以 8 日发货，其他版本 2-3 周发货。（更新，白色全部版本也都变成 2-3 周发货）黑色两个存储容量 8 个工作日发货，两个版本 2-3 周发货。只有蓝色...目前全部存储容量 9 月 22 日首发有货大家用脚投票了              [组图共4张]      原图                             ,2023-09-15 20:25,1045,32,611
NjreO1mhg,20:17，官网开启预售界面。今年官网延时真是够久的。  原图 ,2023-09-15 20:18,670,5,458
Njr8X53Dt,Apple Store app 率先开启。官网还在“马上就好”  原图 ,2023-09-15 20:03,1138,18,787
Njr7fjZkj,大家到八点之后不用急...一般还会出现一个“再等一会”的标识，按照往年惯例还要再等五分钟左右。Apple Store 的应用一般会比官网早开一点。  原图 ,2023-09-15 19:59,639,7,251
NjqLgyDyY,看上一条微博评论区，大家对于 iPhone 15 Pro 颜色真是每个人都有自己的喜好。来做一个投票，看看 15 Pro 系列里哪款颜色最受欢迎？也间接给大家做个参考。 iPhone 15 Pro 系列你最喜欢/想买哪款颜色？  ,2023-09-15 19:05,35937,49,265
NjqsgFoeT,晚上八点 iPhone 15 系列正式开卖。今年由于时间都花在坐飞机和倒时差上，所以就没来的及拍摄《购买指南》。我看大部分同学主要纠结是两个环节：一个是 Pro 还是 Max；一个是银色还是金属原色（灰色）。我先给出我自己目前的选择：银色 15 Pro。如果是 15 数字系列的话，蓝色和粉色分别是第一和第二推荐。以上建议基于没有拿到机器的前提下，至于具体的体验以及选择原因，等拿到手机我们评测视频见。大家也可以说说自己计划购买的 iPhone 15 系列机型和颜色。                                 ,2023-09-15 18:18,1784,11,618
NjoztlPYk,好消息：顺利落地上海入境过关！坏消息：过关被抽中做核酸。快一年没测，但肌肉记忆还在。好消息：在 T1 航站楼顺利过关，准备转机！坏消息：发现自己下一班飞机在 T2 航站楼。还得坐一站地铁过去好消息：为了好看卡面而买的上海地铁公交卡终于第一次派上用场！坏消息：进地铁站没有下楼电梯，拎着大箱子下了三层楼。好消息：迪仔也在候机楼等着从上海回北京，我俩又能见面了✌️坏消息：我俩进入平行宇宙。一个上海晴天，一个上海暴雨。             [组图共2张]      原图                             ,2023-09-15 13:30,2802,33,442
NjmNAeuX7,iPhone 15 全系新品马上能预购了。#苹果新品天猫首发#今晚 8 点，上淘宝搜“iPhone 15，快人一步拿下你心仪的新机。#买iPhone15首选天猫#买苹果来天猫不用抢库存充足。作为苹果第二官网，天猫支持 12 期分期免息和 7 天无理由退换，买官方正品有保障！  抽奖详情  原图 ,2023-09-15 09:00,1264,2137,777
NjmEpqbTV,快速评测一下全日空休息室的儿童活动室。是在休息室里的一个单独小房间，估计初衷是让孩子可以有一个游戏的场所，同时有单独的房间隔音，也可以避免对其他乘客打扰。房间采用自动开关门，可以防止儿童不小心把自己反锁在室内；如果在房间内可以实现感应开门，应该是怕小朋友够不到门锁打不开门设计的。房间不大，里边有一台电视推测可以播放奥特曼以及动画片之类的；房间里有恐龙玩具，我玩了一会，很好玩；还有小火车托马斯，和芭比娃娃，这俩我没玩。房间里还给小朋友准备了一个涂色画册，可以直接使用画笔涂色。感觉很用心设计的一间小小儿童活动室，如果不是有点不好意思，我大概可以在里边待很久[开学季]             [组图共9张]      原图                             ,2023-09-15 08:37,478,11,73
NjmqA6ln7,【 全日空休息室浴室评测 】第一次在机场洗澡。流程就是休息室里有一个洗浴区域，进去之后工作人员会给你一张带有号码的磁卡。带着卡找到对应的房间刷卡进去就好。① 洗浴间（图3）是个人独立的，包含一个淋浴间，一个马桶，一个洗漱台。浴室的清洁工作做得很好，非常干爽（这一点非常好），拖鞋和浴巾、毛巾、地巾都是单独包装的。② 淋浴间的水热的很快，水量充足，沐浴露洗发水配备齐全。③ 洗手台上有护肤乳、吹风机、一次性洗漱用品，还配备了插座和 USB 接口。 ④ 浴室里有单独的空调系统，可以根据自己需求单独调整。⑤ 我发现日本人民好像对鞋拔子有执念，刚才在飞机上居然还给配备了鞋拔子，这浴室里居然也有鞋拔子⑥ 洗浴没有时间限制，也没有和工作人员的交流，对于社恐选手也非常友好。几乎就是一个人的洗浴时间。从进门到出门，总共工作人员就说两句话：“Shower？” 和 “Have a nice day”。             [组图共9张]      原图                             ,2023-09-15 08:03,1425,25,207
NjlhUDmVd,我的妈呀 在全日空机场休息室吃到了超级好吃的咖喱米饭🍛 #小泽吃饭联播# 我发现日本米饭真的是很对北方人的胃口，我为了吃咖喱特意加了一勺白米饭，每颗米粒之饱满之 Q 弹，真的是近期吃过的非常厉害的米饭。咖喱也非常香浓，我在飞机上吃的肚子溜圆，结果在休息室又炫了一盘米饭。老魏和何同学也一人炫了一盘咖喱鸡肉米饭。我们仨拖着疲惫的身躯，沉浸在咖喱与米饭混合的美味当中。             [组图共9张]      原图                             ,2023-09-15 05:09,897,15,103
NjjDF3NHd,谁又能抵挡万米高空的一碗热气腾腾的拉面呢🍜 #小泽吃饭联播# 我平时不爱吃面条，但这碗拉面吃起来真的是好吃。面条口感是外边很软糯，里边却又很有韧性；汤头浓郁，最重要的是温度刚刚好（我非常不擅长吃很烫的食物），长途飞行的疲惫，都被一口热汤面消解。图 5 的辣味味增酱尝试了一下，还真挺辣，相当刺激口腔，不过因为怕咸，就只加了一点。             [组图共6张]      原图                             ,2023-09-15 00:57,828,16,109
Njj47nw1Q,飞机上睡的好好的，不知道谁点了一碗拉面🍜给我香醒了…造孽啊[苦涩]  ,2023-09-14 23:29,1544,3,187
NjgDg6CsE,大家经常在评论区提到的生可乐，居然在飞机餐上喝到了。第一次尝试。#小泽吃饭联播# 感觉口味没有什么特别惊艳的地方。后边写着“史上最高爽快感！”和“非加热制法实现”，喝起来的爽快感似乎和普通可乐差别不大？  [组图共2张] 原图 ,2023-09-14 17:18,1344,22,284
NjgbUwdlC,坐完美联航（图 2），再来坐全日空，真的是差距太大了 。全日空电视遥控器好像一台 PSP 了，还上下双屏（可触控）。我发现坐日本航班还有个优点，就是有一种英语和日本小姐姐五五开的自信。刚才我问日本小姐姐“这个屏幕尺寸是多大”的时候，我脸都没红✌️小姐姐说她也不清楚，帮我去问问其他人[开学季]             [组图共4张]      原图                             ,2023-09-14 16:10,2083,11,220
NjdOJamkK,传错视频了，大家等我重新传一下  ,2023-09-14 10:08,634,1,157
NjdLrzDlR,【 华为 Mate60 Pro 评测：太阳照常升起 】今年 Mate60 系列的发布彻底打乱套路，也让我一度跟不上节奏。终于在使用了一段时间这款手机之后，本期视频会从卫星、网速、游戏、功耗、智感功能几个方面，聊聊使用这段时间的一些感受。比较遗憾的是目前固件版本还在持续优化，拍照部分暂时没有详细测试。但这款产品的形态依然清晰。钟文泽的微博视频                                 ,2023-09-14 10:00,18160,8893,2513
NjdBTE2WZ,刚路过苹果办公楼，这边时间是晚上六点多一点，办公楼里几乎走空了。几个篮球场有员工下班在那打篮球。刚发完新产品也不说加加班 😂  原图 ,2023-09-14 09:36,13643,357,887
